frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
1.0,168.0,231.0,309.75,1.04,370.88226715777535,361.74490149161477
1.0,133.0,320.0,229.53,0.8,334.22945158472794,244.95550051989125
10.0,297.0,323.0,539.132,5.03,526.7214775471656,2577.616349303459
1.0,71.0,331.0,32.1,0.78,244.02295222563106,168.96866067395578
5.0,268.0,353.0,368.57800000000003,2.48,378.89871206707113,909.1852714680465
14.0,307.0,386.0,617.4478571428572,5.95,602.1767991365106,3475.708653402951
1.0,20.0,239.0,311.99,1.01,371.9057314669704,329.29157394346873
1.0,62.0,296.0,272.23,0.85,353.7392399787584,269.89068750818205
1.0,56.0,89.0,378.25,2.01,402.1801712559273,780.413353275876
1.0,223.0,297.0,118.15,0.85,283.3395164248424,224.52279702121774
1.0,25.0,99.0,139.31,1.89,293.0075989170598,524.831800612026
9.0,356.0,381.0,443.8588888888889,3.97,441.34520562487415,1695.9007018189257
3.0,229.0,302.0,308.9433333333333,1.84,341.1149950289258,602.8725568967694
2.0,210.0,319.0,546.75,1.28,500.3628892659169,611.0356750588758
2.0,118.0,165.0,317.71500000000003,2.14,356.70625579453383,741.3697147833718
3.0,154.0,358.0,165.57666666666668,1.59,238.43262296972011,363.9731764239987
1.0,43.0,66.0,164.25,2.37,304.4027774310439,704.2558864531143
1.0,164.0,255.0,297.53,0.96,365.2989038281488,327.876643997066
2.0,199.0,250.0,104.745,1.56,223.12600286201052,334.2693583197827
2.0,36.0,120.0,208.82999999999998,2.66,288.4107876978169,753.7394283387363
5.0,239.0,325.0,1206.614,2.66,1055.9742315782987,2720.804468041062
4.0,266.0,360.0,373.605,2.01,384.76319350942305,746.2474416110483
16.0,364.0,392.0,125.681875,6.67,146.1947471812857,946.4692898356232
1.0,14.0,227.0,223.23,1.06,331.35095821511686,304.17064950542505
1.0,338.0,395.0,246.01999999999998,0.67,341.7637937537575,212.1997625206001
2.0,301.0,358.0,118.53,1.16,231.7723088519379,256.30257496468596
2.0,168.0,222.0,297.615,1.71,344.09901963947107,567.7070127201957
2.0,106.0,239.0,58.56,1.62,194.15758486093722,301.659983976308
6.0,364.0,392.0,154.88166666666666,2.67,199.10144573652008,513.5875718243808
1.0,177.0,388.0,139.01,0.68,292.8705278042212,182.0042803194103
1.0,10.0,33.0,145.93,3.18,296.03230147369874,941.403582217408
1.0,33.0,192.0,17.0,1.2,237.12370621275377,258.6495207335784
3.0,227.0,322.0,250.63000000000002,1.74,299.3496981955442,500.9320903014454
2.0,208.0,233.0,157.46,1.65,256.1902045492809,406.5199835186337
1.0,19.0,54.0,159.05,2.61,302.0268781418411,772.7313434172111
1.0,35.0,72.0,246.99,2.26,342.2069903519357,751.765800857015
4.0,44.0,68.0,295.805,6.49,324.7860699020492,2132.382753459967
9.0,358.0,386.0,189.08,3.92,216.28976307533816,821.6723469564757
1.0,147.0,232.0,521.47,1.04,467.61792052508525,453.3705714596191
4.0,161.0,183.0,155.39999999999998,3.46,216.54586373118377,733.1366145132613
1.0,26.0,318.0,115.9,0.8,282.3114830785527,192.36817942776565
3.0,309.0,387.0,507.0433333333333,1.49,482.9985888786956,689.2711513473829
4.0,183.0,226.0,155.4375,2.95,216.5747730131282,620.7882396172439
2.0,43.0,72.0,214.775,3.61,292.13964436159046,1053.799213284816
8.0,314.0,393.0,240.3475,3.46,263.88652680655116,884.2108322027373
11.0,109.0,134.0,215.6909090909091,10.77,235.84078574198477,2529.29619238186
1.0,158.0,257.0,113.47,0.96,281.20120706455987,250.54150127746112
11.0,302.0,334.0,507.89272727272726,5.35,499.5468835960878,2598.9869623925333
4.0,155.0,183.0,192.2625,3.46,244.96368788255677,829.3407072511189
11.0,301.0,331.0,104.85727272727271,5.39,135.81572108530702,712.1081183632878
2.0,28.0,54.0,206.22500000000002,4.16,286.77686480309364,1206.1749732825306
1.0,148.0,228.0,157.29,1.05,301.2227276131879,296.32765023209686
5.0,341.0,387.0,407.446,2.3,410.3013860480963,908.7563009254075
3.0,238.0,278.0,259.2866666666667,1.96,305.5497939927485,579.0268971016725
2.0,40.0,78.0,133.425,3.46,241.11483534595084,830.2938837325755
4.0,279.0,317.0,859.245,2.24,759.1499584025469,1642.930446897984
2.0,161.0,306.0,139.325,1.32,244.81546685415333,309.6976828534234
4.0,281.0,388.0,680.2325000000001,1.89,621.1466828271612,1128.4564135793032
1.0,85.0,281.0,241.38,0.89,339.6437605418535,275.1611877133901
9.0,337.0,387.0,432.74555555555554,3.91,431.52839481122544,1635.6062770486005
4.0,264.0,304.0,140.675,2.32,205.1941523543383,460.180100207412
2.0,184.0,303.0,20.2,1.33,170.0972078008274,217.00782396034415
3.0,227.0,313.0,107.61666666666666,1.78,196.92039127091817,337.6031524925646
7.0,317.0,341.0,315.88714285714286,3.46,331.3356016706158,1110.604997198399
2.0,287.0,385.0,189.565,1.09,276.3272849850167,286.7823380235239
10.0,311.0,347.0,355.36699999999996,4.74,362.4790686674294,1667.797631862115
3.0,309.0,334.0,160.11666666666667,1.69,234.52205041838369,380.3611208538395
4.0,257.0,304.0,273.1,2.32,307.28246332742935,689.1240805571258
1.0,144.0,189.0,398.34,1.22,411.3593667790203,470.9061431322196
1.0,74.0,113.0,493.45000000000005,1.74,454.815478585958,755.9782349684882
1.0,42.0,221.0,276.25,1.08,355.57599289079593,346.6573793901093
2.0,82.0,162.0,305.56,2.17,349.08232766195727,735.4539032036029
2.0,236.0,288.0,177.89999999999998,1.39,269.0106974353248,358.29087075149033
2.0,67.0,107.0,351.045,2.87,377.61168768748115,1066.768978905353
4.0,77.0,103.0,402.3375,5.12,406.91348533524393,2077.661888261123
6.0,238.0,299.0,742.745,3.36,689.7613713016017,2247.340357084958
9.0,353.0,386.0,542.0988888888888,3.92,528.1241643230907,2006.3062968971733
3.0,228.0,330.0,141.23333333333332,1.7,220.99739015994606,362.1173516715403
3.0,361.0,394.0,250.98000000000002,1.47,299.60037592319395,420.8931318171581
7.0,279.0,323.0,535.33,3.62,518.9246359835043,1822.3039738715484
1.0,113.0,233.0,1231.15,1.03,791.8733450561285,760.651938606334
2.0,35.0,74.0,132.97500000000002,3.56,240.8325837902405,855.1363603725828
1.0,12.0,65.0,214.58,2.39,327.39874112827,755.5812139772718
6.0,248.0,281.0,345.665,3.53,358.33868817788937,1230.2147714934679
2.0,198.0,298.0,430.73,1.35,427.5921659469924,553.2878552074267
2.0,176.0,235.0,342.9,1.64,372.50293452912365,586.961570350874
1.0,32.0,81.0,442.59000000000003,2.12,431.577355922717,882.5057191326356
1.0,118.0,245.0,288.61,0.99,361.2233227397471,332.9384421275223
3.0,252.0,301.0,224.57666666666668,1.84,280.6897256306813,497.4922524784513
1.0,4.0,308.0,68.28,0.83,260.55372843396884,171.8900893039261
8.0,371.0,393.0,642.35625,3.46,613.8913441332124,2057.112546978571
3.0,347.0,391.0,338.6666666666667,1.48,362.4035026237163,512.546776862795
6.0,369.0,394.0,420.455,2.66,420.76213552054685,1080.5284584065826
1.0,104.0,303.0,618.76,0.84,512.0700824186501,390.7634706575958
5.0,147.0,246.0,176.098,3.34,223.3880943901204,726.8177077882317
2.0,280.0,354.0,328.915,1.17,363.73118340332496,406.15680677809826
2.0,268.0,298.0,152.08499999999998,1.35,252.81886652274045,327.1815577829677
1.0,48.0,74.0,33.15,2.23,244.50270112056623,530.2751997760568
2.0,283.0,386.0,148.485,1.09,250.56085407705757,259.44837623284275
2.0,140.0,378.0,642.96,1.11,560.708271876792,590.9128773180686
4.0,281.0,320.0,287.575,2.22,318.4414461579786,683.6396776413739
3.0,203.0,238.0,178.83333333333334,2.23,247.92734033032139,534.0963026962166
4.0,182.0,386.0,540.0375,1.9,513.0683686351846,935.8176053636346
1.0,104.0,170.0,340.45,1.31,384.909211038261,476.32111314436804
1.0,145.0,393.0,125.46000000000001,0.67,286.6794825410101,174.8159491452975
1.0,203.0,257.0,384.3,0.96,404.9444386981728,362.4505894171478
3.0,355.0,387.0,167.00333333333333,1.49,239.45443313575913,341.73173278631907
9.0,358.0,389.0,1113.7044444444446,3.9,1033.0441042378582,3897.9168047360167
1.0,53.0,86.0,127.6,2.05,287.65725647925893,570.027269075618
2.0,176.0,277.0,452.30500000000006,1.44,441.1245599791058,606.9509958315749
2.0,300.0,388.0,432.84000000000003,1.08,428.9156121304344,442.133324805779
3.0,253.0,347.0,310.93333333333334,1.63,342.5402769661345,537.5170770462339
7.0,270.0,302.0,523.8514285714285,3.83,509.112267708626,1893.2015351931339
4.0,307.0,339.0,290.35249999999996,2.12,320.58266030732926,655.0040504131304
2.0,182.0,285.0,149.8,1.4,251.38565584541118,337.7342989070634
4.0,313.0,339.0,519.2975,2.12,497.0796084344528,1015.6212123630183
3.0,74.0,96.0,158.05999999999997,4.21,233.049020342575,975.9499026425852
5.0,331.0,395.0,379.75600000000003,2.26,387.92976819961973,843.8994617240958
1.0,7.0,388.0,227.72,0.68,333.40245587060156,172.91632081512068
26.0,253.0,278.0,167.51884615384614,14.23,178.6580247573106,2487.630742077579
4.0,363.0,393.0,646.0075,1.87,594.762144839213,1068.541536041512
3.0,303.0,341.0,354.71999999999997,1.66,373.9012543985857,595.6733586957065
5.0,296.0,382.0,243.98199999999997,2.32,278.23370313067585,623.2770518515829
2.0,343.0,392.0,166.995,1.07,262.1708014019437,267.84218552394657
4.0,147.0,183.0,96.715,3.46,171.3047647736165,579.9555074936166
3.0,260.0,312.0,187.11666666666667,1.79,253.86004655136594,436.43189433831634
2.0,330.0,381.0,909.99,1.1,728.1963450353198,762.7401118630329
5.0,259.0,325.0,419.02199999999993,2.66,419.6539988402221,1081.3151408882682
19.0,357.0,390.0,323.218947368421,7.9,329.05326820329907,2526.0470526044305
4.0,134.0,165.0,136.1925,3.73,201.73852951924763,739.0195818422966
10.0,356.0,380.0,370.684,4.39,376.16884080472937,1599.3304351911659
5.0,238.0,332.0,705.984,2.62,651.4995821206311,1648.2075162300346
3.0,294.0,381.0,315.39666666666665,1.51,345.7370148454016,500.1818935914661
6.0,172.0,212.0,350.19166666666666,4.42,362.11686892804886,1565.1123861333074
1.0,65.0,87.0,174.72,2.04,309.18655926911174,609.6418409942698
2.0,159.0,197.0,145.8,1.88,248.87675312798575,451.44509948962707
2.0,156.0,207.0,358.46,1.81,382.26256609990855,666.8564621575532
3.0,280.0,334.0,1215.2,1.69,990.19602893594,1605.9134797997094
1.0,91.0,154.0,225.73000000000002,1.41,332.4932174887721,442.90491596441757
1.0,90.0,267.0,150.3,0.93,298.028970684048,253.08607407133937
4.0,123.0,354.0,451.7425,2.04,445.00050065429673,874.2414876060071
3.0,186.0,391.0,496.6133333333334,1.48,475.5283925947325,672.2263391650647
2.0,111.0,156.0,165.08,2.23,260.9696642259763,565.5911829022225
1.0,133.0,229.0,414.51,1.05,418.747499761022,409.5870469362079
3.0,84.0,122.0,261.2133333333333,3.62,306.9297151982872,1095.882103661891
4.0,307.0,392.0,254.27000000000004,1.87,292.76614922040045,527.1313035699801
1.0,36.0,145.0,596.63,1.47,501.9588033282546,687.3543424408441
4.0,154.0,285.0,1779.1175,2.45,1468.2927172139096,3476.1298675419134
3.0,208.0,236.0,213.57666666666668,2.24,272.8112827616885,591.7545447589946
4.0,261.0,334.0,183.3275,2.15,238.075569637931,492.66760680788036
5.0,284.0,330.0,461.63800000000003,2.63,454.0847993541505,1154.844736216663
8.0,308.0,354.0,1040.12375,3.79,960.2035604120439,3524.748793135706
1.0,266.0,341.0,347.89,0.76,388.30857463665876,273.61771719302243
2.0,280.0,341.0,239.625,1.21,307.7262024935959,354.92175229646216
1.0,98.0,172.0,262.6,1.3,349.3392572566387,427.93118792726597
2.0,146.0,315.0,1111.94,1.29,854.8645709813361,1054.941579835137
9.0,240.0,332.0,454.09555555555556,4.46,450.3876249436249,1949.7518870540493
4.0,245.0,354.0,308.94,2.04,334.9120277244509,659.0797079533463
5.0,357.0,390.0,247.28000000000003,2.28,280.8982605761174,617.9538027237218
4.0,209.0,393.0,124.425,1.87,192.66679684508603,346.0033201655176
15.0,255.0,392.0,300.0493333333333,6.27,309.0264575574311,1875.4583346683646
1.0,95.0,299.0,414.53,0.85,418.7566378352112,322.3041788808198
1.0,168.0,302.0,299.41,0.84,366.15788280193755,284.2940886826708
10.0,361.0,392.0,586.519,4.27,569.0742380270397,2354.446808492688
1.0,230.0,332.0,265.44,0.78,350.63686379151096,252.27469150778543
4.0,347.0,385.0,314.995,1.9,339.5799131157446,621.1880074222942
2.0,66.0,102.0,304.71000000000004,2.95,348.5491858345044,1016.1544547941984
1.0,15.0,46.0,106.19999999999999,2.8,277.8795170967706,768.0211177509535
1.0,296.0,383.0,301.99,0.69,367.3366943723497,233.93102900093692
1.0,151.0,334.0,309.85,0.77,370.92795752872155,262.6795832606272
2.0,180.0,219.0,301.15,1.73,346.31626241599577,577.6523263925521
6.0,265.0,344.0,214.54833333333332,2.99,248.90220820180375,719.3522114175026
1.0,222.0,252.0,155.52,0.97,300.41400804744,273.73115886745217
1.0,296.0,375.0,142.8,0.7,294.60219286308245,191.18102120673882
1.0,161.0,387.0,147.86,0.68,296.9141256329605,184.363099372877
1.0,7.0,255.0,105.71000000000001,0.96,277.6556342791342,224.39394933591552
5.0,285.0,388.0,358.136,2.29,370.4622933753488,818.6015072966926
2.0,176.0,394.0,171.385,1.07,264.9243221343181,269.3097855830162
2.0,241.0,301.0,446.44,1.34,437.4458813696808,561.3116580625997
7.0,370.0,395.0,354.16857142857145,3.05,364.0601856982343,1073.674629701466
1.0,351.0,394.0,565.74,0.67,487.8450477429712,303.76838192948145
1.0,6.0,28.0,249.65,3.35,343.4223542191048,1158.206038247423
1.0,265.0,309.0,191.65,0.82,316.9219390703047,243.36819009387176
2.0,144.0,324.0,209.29500000000002,1.26,288.7024476387176,347.77992477651276
3.0,173.0,204.0,1213.6000000000001,2.51,989.0500736095411,2410.973777737273
1.0,148.0,221.0,340.32,1.08,384.8498135560309,388.4621083345797
2.0,87.0,393.0,145.6,1.07,248.75130799211448,252.99543957869906
5.0,357.0,383.0,268.54,2.32,298.07488013041905,666.2371391956085
1.0,28.0,143.0,119.03999999999999,1.49,283.7461607262636,390.6554500453479
6.0,358.0,381.0,349.39500000000004,2.74,361.45193137334485,955.9314353934025
8.0,315.0,340.0,230.5275,3.92,255.3368439796281,970.5854225397968
3.0,271.0,345.0,312.8,1.64,343.8772248469333,542.3338575142226
1.0,16.0,264.0,241.3,0.94,339.60720824509656,271.69508139847034
4.0,221.0,355.0,264.15250000000003,2.04,300.3847086554888,589.6412552854096
1.0,7.0,32.0,292.84000000000003,3.21,363.1560254307717,1167.1587373655825
1.0,221.0,322.0,81.0,0.8,266.3655436183264,196.7057301938544
6.0,325.0,350.0,145.76833333333335,2.94,191.4950052571857,545.2651267159704
6.0,270.0,294.0,190.515,3.4,228.8427949406476,756.3358862567784
9.0,168.0,388.0,664.7044444444444,3.9,636.4261028585902,2380.462002222553
11.0,343.0,389.0,339.7609090909091,4.7,347.8113948379222,1585.0929209681426
1.0,276.0,381.0,190.62,0.69,316.45132824955874,202.20593937324904
6.0,181.0,210.0,206.24833333333333,4.45,241.9746161046777,1053.7728931474076
5.0,232.0,299.0,156.26799999999997,2.85,207.3668166026415,573.6199248543902
1.0,6.0,38.0,105.29,3.02,277.4637347211601,831.9291876314928
14.0,367.0,395.0,270.525,5.83,282.4037046021112,1597.591679641096
2.0,139.0,183.0,249.25,1.98,313.7632496574008,602.6917523213182
10.0,277.0,319.0,220.234,5.09,241.70215554934168,1195.4650687267717
2.0,228.0,341.0,656.49,1.21,569.1946353184835,656.4245590253701
40.0,369.0,395.0,291.92775,16.15,295.69046557478504,4646.768876574491
1.0,350.0,390.0,610.49,0.68,508.2914887413989,319.38477857600134
1.0,192.0,395.0,15.44,0.67,236.41093642599296,144.9068887577064
1.0,342.0,381.0,222.75,0.69,331.1316444345751,212.36872654190373
1.0,56.0,103.0,119.57,1.84,283.9883196922785,500.91167358074347
1.0,119.0,257.0,105.3,0.96,277.4683037582547,245.58076289722032
1.0,269.0,322.0,133.45000000000002,0.8,290.3301431796121,215.1567826110982
3.0,287.0,312.0,325.3666666666666,1.79,352.877748973025,606.6775445870297
5.0,358.0,381.0,266.95200000000006,2.33,296.791885217332,666.417515590535
1.0,141.0,297.0,90.41,0.85,270.66500752436446,212.2815420024455
6.0,286.0,388.0,135.75833333333333,2.7,183.14016225812162,476.6393571209796
1.0,263.0,389.0,214.78,0.68,327.4901218701624,205.19084667583638
5.0,299.0,330.0,137.07,2.63,191.85615140021997,487.94184289969536
1.0,92.0,205.0,279.85,1.14,357.22084624485944,379.7326512381245
1.0,56.0,102.0,911.12,1.85,645.6504509169815,1146.3006607227178
1.0,35.0,320.0,215.44,0.8,327.7916783184073,225.60406716620673
12.0,369.0,393.0,233.13666666666666,5.06,250.1864000837696,1227.2301033160431
1.0,4.0,51.0,839.65,2.68,612.9955428017273,1602.3248259191632
5.0,265.0,298.0,217.43800000000002,2.86,256.7879745582685,712.3768113869241
4.0,345.0,383.0,229.9375,1.91,274.0078798093924,503.52983370504694
1.0,107.0,236.0,130.4,1.02,288.93658686575276,274.2019014698091
7.0,342.0,393.0,254.8014285714286,3.06,279.11694984313635,826.8264538205779
2.0,267.0,298.0,168.56,1.35,263.1524095901364,340.554137084726
1.0,42.0,138.0,119.25,1.52,283.8421105052506,404.7934544776218
1.0,91.0,138.0,237.84,1.52,338.02632141035775,488.69245176282806
1.0,10.0,60.0,360.0,2.49,393.84167855824444,949.0753300537305
10.0,294.0,346.0,384.725,4.75,388.71817099862034,1792.9530792483968
1.0,59.0,109.0,666.72,1.78,533.9831843244513,907.028682213198
1.0,292.0,330.0,27.75,0.78,242.03542108947104,175.78857231526004
1.0,147.0,191.0,260.1,1.21,348.1969979829835,395.40841543324956
3.0,282.0,331.0,557.4166666666666,1.7,519.0770824048225,848.4030090853424
8.0,343.0,393.0,277.78875,3.46,296.4843691836931,993.480315610068
4.0,63.0,95.0,648.19,5.38,596.4446650483787,3208.34005250438
3.0,319.0,344.0,457.16333333333336,1.65,447.2734315782084,707.2069084732871
2.0,183.0,234.0,312.33,1.64,353.3286455111998,558.6884563839499
4.0,360.0,393.0,202.01,1.87,252.47817390264515,453.5979984595299
4.0,291.0,355.0,124.23,2.04,192.51646857897504,377.9613783986431
7.0,355.0,378.0,172.94285714285712,3.17,209.1407812658117,641.0394615179326
1.0,231.0,298.0,410.87,0.85,417.08437025858007,329.7478917411601
1.0,121.0,186.0,149.35,1.23,297.59491216005904,344.05401576258714
1.0,153.0,219.0,148.1,1.09,297.02378252323143,302.234256815141
1.0,5.0,393.0,201.9,0.67,321.6052020922909,162.66121964208736
1.0,103.0,304.0,9.95,0.83,233.90253506104617,177.90460971095573
4.0,128.0,313.0,142.35250000000002,2.27,206.48736089998573,451.31488767423156
1.0,301.0,341.0,353.23,0.76,390.74844044518625,275.89068481095
8.0,264.0,296.0,653.31,4.4,623.4281148323375,2667.298748156179
1.0,144.0,166.0,60.0,1.34,256.7705657196229,325.230564380771
7.0,297.0,320.0,1312.077142857143,3.65,1182.920941586699,4187.416961018878
1.0,174.0,197.0,513.6,1.18,464.02208833161876,515.3588748542905
3.0,290.0,326.0,304.98333333333335,1.72,338.27875559608844,560.1715187505213
4.0,360.0,393.0,217.25,1.87,264.22690608486084,474.7055711257716
3.0,363.0,395.0,245.67666666666665,1.46,295.8020114975674,414.63267637615127
11.0,227.0,257.0,224.7118181818182,6.64,243.9819696342083,1583.1997285077055
3.0,202.0,296.0,295.6933333333333,1.87,331.6250524821845,596.1071413244781
3.0,251.0,288.0,201.80000000000004,1.91,264.37657407800634,486.3737445263863
2.0,282.0,333.0,138.86,1.23,244.52380691325266,287.85309013049994
7.0,302.0,386.0,181.04714285714286,3.11,216.06866741682413,650.1995778306332
1.0,133.0,281.0,1160.0,0.89,759.364646127902,624.0892517519917
3.0,134.0,345.0,155.55666666666667,1.64,231.25607773814667,364.43519127995205
2.0,277.0,310.0,191.49,1.31,277.5346944177777,347.3397055345496
1.0,49.0,91.0,397.34000000000003,1.99,410.9024630695583,784.8558322673676
4.0,302.0,359.0,140.1775,2.02,204.81062254720888,398.2110120926348
1.0,7.0,59.0,197.64,2.51,319.65879228998244,775.9294174295364
15.0,356.0,389.0,475.9526666666667,6.31,472.0141570744384,2891.425289124263
6.0,290.0,333.0,495.08666666666664,3.07,483.0534300019138,1435.7832090348495
1.0,24.0,113.0,610.25,1.74,508.181831851128,830.2655034070492
4.0,349.0,381.0,177.0375,1.92,233.2265194131189,430.55833215383564
1.0,108.0,388.0,84.37,0.68,267.9053091192136,163.19062491675362
19.0,355.0,393.0,151.74894736842106,7.85,167.67889133057074,1278.5818879245776
2.0,231.0,306.0,178.44,1.32,269.34939930217723,340.81422915527673
1.0,118.0,179.0,109.19,1.27,279.2456591880622,332.6219892917635
50.0,372.0,394.0,263.329,20.17,267.0207350720078,5240.854394855575
2.0,100.0,191.0,150.89999999999998,1.92,252.07560409270314,468.3250593617406
9.0,180.0,205.0,1287.291111111111,6.57,1186.379509136349,7651.372957602059
5.0,134.0,226.0,123.096,3.58,180.56611933757603,629.3934146537645
6.0,309.0,386.0,200.50833333333333,2.71,237.18372711220738,620.1268249695754
20.0,361.0,392.0,1224.148,8.27,1179.1664664522661,9470.809873384324
1.0,78.0,145.0,186.55,1.47,314.59173015204806,437.3676097317225
6.0,70.0,98.0,202.15,7.54,238.55394362137793,1802.1475138966139
2.0,141.0,379.0,873.895,1.1,705.5566341389522,741.8537245100797
9.0,354.0,380.0,259.18111111111114,3.98,278.21261960842253,1071.512119775661
7.0,292.0,358.0,2264.035714285714,3.32,1996.6953858553916,6416.586522824384
9.0,367.0,390.0,255.32555555555558,3.89,274.8068674065268,1034.5826280669917
1.0,14.0,171.0,12.75,1.31,235.18186544753996,276.6180254510526
5.0,307.0,385.0,1224.404,2.31,1070.3473295026179,2381.3685416517687
1.0,350.0,393.0,302.04,0.67,367.3595395578228,229.2554741142414
9.0,365.0,394.0,301.5288888888889,3.85,315.61994919656416,1177.6309962507894
1.0,165.0,226.0,340.3,1.06,384.8406754818417,382.0867871128755
3.0,313.0,393.0,410.6133333333333,1.47,413.933293800789,582.7883703661765
7.0,332.0,382.0,1392.232857142857,3.14,1251.44143586612,3800.5731822616185
6.0,316.0,340.0,343.0416666666667,3.02,356.1491239287174,1039.8141095669878
2.0,28.0,58.0,137.425,4.02,243.62373806337627,988.1938164278267
2.0,349.0,392.0,464.305,1.07,448.65126813138215,458.35948470311405
4.0,153.0,191.0,327.0375,3.35,348.863647190832,1142.5840350105557
2.0,208.0,317.0,1259.275,1.28,947.2768664493049,1163.0272315316288
12.0,370.0,395.0,1105.8675,5.04,1044.2611540377186,5099.577623865299
1.0,33.0,86.0,303.54,2.05,368.0448951220159,725.2317164597112
2.0,114.0,136.0,129.305,2.45,238.53066554700266,571.2875172954339
4.0,351.0,393.0,302.695,1.87,330.0976686379721,593.0443030434824
2.0,324.0,389.0,120.63,1.08,233.08948277858627,239.73835269278874
3.0,197.0,298.0,256.86333333333334,1.86,303.81414915464006,543.0073926853299
7.0,281.0,319.0,264.88142857142856,3.66,287.7337601166324,1021.2620914050834
17.0,148.0,302.0,830.904705882353,8.81,804.2028220248602,5966.399183686933
5.0,343.0,387.0,426.32199999999995,2.3,425.5518973701563,942.5353556790598
4.0,71.0,95.0,3296.225,5.38,2637.8524094140885,14189.739976554312
5.0,231.0,350.0,174.302,2.5,221.9370497654955,536.4452311838282
1.0,91.0,113.0,249.86,1.74,343.5183039980919,572.464260488236
8.0,353.0,389.0,486.46625,3.49,478.16730585530627,1616.7488226732821
11.0,314.0,343.0,124.2781818181818,5.23,153.34268989409173,779.7305794911962
1.0,29.0,246.0,211.9,0.99,326.1742391869116,285.1780180828147
1.0,97.0,276.0,384.69,0.9,405.122631144863,335.00868322698597
5.0,311.0,393.0,426.884,2.27,426.00595476383074,930.8519083486683
8.0,323.0,380.0,355.24625000000003,3.56,363.9219514205969,1255.9337654501742
6.0,141.0,165.0,227.14,5.33,259.4118383812791,1361.3899562051713
1.0,48.0,113.0,308.9,1.74,370.4938990047326,611.9793096935516
1.0,342.0,394.0,229.5,0.67,334.2157444734441,208.02349370925853
1.0,35.0,304.0,412.58,0.83,417.86567560176024,302.2380013835625
1.0,225.0,290.0,566.6,0.87,488.2379849331086,394.98178666588115
1.0,91.0,235.0,525.35,1.03,469.39070691779807,445.118981083807
1.0,48.0,281.0,75.72,0.89,263.95309203236667,208.77178369632915
1.0,181.0,226.0,305.04,1.06,368.730250686209,366.6341862217855
6.0,223.0,247.0,334.95,3.92,349.3954171753947,1334.819956636567
1.0,40.0,175.0,393.25,1.29,409.0337268978584,484.18194832424297
2.0,131.0,351.0,393.59000000000003,1.18,404.29700421569737,454.46970868275093
1.0,220.0,267.0,82.65,0.93,267.1194347389388,231.7992693436367
8.0,289.0,326.0,779.9175,4.06,733.6576431938105,2891.3730032081075
1.0,55.0,262.0,365.47,0.94,396.340941849002,336.0041971207193
6.0,351.0,389.0,596.8283333333334,2.69,567.972076501725,1475.0018192312193
24.0,370.0,394.0,3393.0220833333333,9.82,3252.835146181196,31054.38459814542
6.0,277.0,386.0,279.6566666666667,2.71,303.2448558472313,792.7899675782926
1.0,71.0,136.0,258.6,1.54,347.5116424187904,505.8488866474107
4.0,156.0,207.0,203.755,3.15,253.82341915579255,780.4170599237364
1.0,196.0,278.0,175.87,0.9,309.71199853499314,259.17102774619036
9.0,370.0,395.0,328.5566666666667,3.85,339.4945665772884,1263.8958635193499
1.0,40.0,91.0,309.75,1.99,370.88226715777535,706.6168618595735
1.0,31.0,85.0,306.90000000000003,2.07,369.5800915858085,733.0991179792745
7.0,357.0,379.0,320.1457142857143,3.16,334.9760086186447,1024.3699737456939
1.0,87.0,354.0,381.98,0.73,403.8844220922208,265.30223191265674
2.0,368.0,390.0,246.415,1.08,311.98506485642554,320.1764366794665
1.0,91.0,275.0,409.98,0.91,416.6777259571588,344.9176334433984
3.0,201.0,309.0,314.42333333333335,1.8,345.0398920218422,598.0180813397977
1.0,262.0,339.0,253.55,0.76,345.2042786860069,244.44246499400543
3.0,109.0,383.0,288.34,1.5,326.35843279460937,469.06892429538794
3.0,216.0,256.0,230.18333333333337,2.1,284.70534408693766,577.7599299178331
1.0,187.0,234.0,462.78000000000003,1.03,440.80224181675624,426.1147800932821
1.0,290.0,322.0,323.3,0.8,377.07331242098644,279.76048939219805
2.0,18.0,53.0,222.03000000000003,4.2,296.6901666653208,1259.3737537148572
4.0,273.0,327.0,494.73,2.18,478.1401741899263,1007.6332369060959
6.0,255.0,284.0,289.82666666666665,3.5,311.73324279033636,1060.730840501647
2.0,138.0,267.0,727.0,1.48,613.4203179699002,870.146476395673
2.0,161.0,243.0,208.91500000000002,1.59,288.4641018805622,442.28729852470497
3.0,265.0,317.0,272.55,1.76,315.04928616720974,534.3367399681815
2.0,343.0,390.0,181.225,1.08,271.0962228191847,278.20755949737355
1.0,33.0,268.0,32.550000000000004,0.93,244.228558894889,198.41821478981507
1.0,69.0,98.0,517.95,1.9,466.00961946777875,851.8223087572497
6.0,351.0,381.0,72.325,2.74,130.19555277687314,344.32659912622563
21.0,371.0,393.0,243.47238095238095,8.65,253.05283917306502,2126.274114548526
1.0,23.0,325.0,236.35,0.79,337.34553488325923,223.4534704896613
3.0,55.0,186.0,249.14666666666668,2.69,298.2873021116951,780.8362914874587
1.0,46.0,79.0,172.14000000000001,2.15,308.00774769869963,642.1307519223908
10.0,364.0,393.0,731.051,4.26,698.2516322000653,2882.4435910314755
3.0,177.0,280.0,323.96,1.95,351.87026324856595,662.7317316080699
3.0,216.0,340.0,1201.6899999999998,1.66,980.5198686486588,1565.8265359456536
