cust_id,invoice,total_sale,total_pieces
16684,527870,14583.78,8042
16684,529844,472.5,70
16684,531573,330,200
16684,531745,1915.4,966
16684,533516,2318.27,1441
16684,534716,3013,1812
16684,535104,15070.22,10014
16686,490528,118.25,51
16686,490529,48.89,28
16686,501157,432.08,265
16686,508491,321.06,245
16686,514047,286.27,277
16686,522077,204.79,135
16686,529981,160.14,161
16686,532997,92.85,31
16686,533000,343.76,287
16687,532670,157.63,141
16690,522450,45.8,28
16690,532347,81.65,43
16691,510177,35.88,55
16691,527411,142.95,37
16692,523786,571.2,672
16692,529211,67.5,54
16693,498567,220.56,144
16693,515316,232.79,170
16693,528636,264.1,170
16694,492404,98.3,26
16695,510139,163.4,182
16695,510144,29.75,3
16699,490293,137.4,130
16699,502604,141.3,72
16699,508848,173.79,108
16699,508917,7.5,6
16699,516879,107.97,142
16699,523902,319.92,72
16699,534876,106.72,110
16700,489699,401.7,238
16700,489705,17,4
16700,495512,616.18,490
16700,500866,260.4,201
16700,504150,612.81,382
16700,509548,301.12,309
16700,514938,313.41,248
16700,519794,361.86,213
16700,523425,344.32,291
16700,523426,112.8,60
16700,532950,329.62,164
16700,532951,83,20
16700,537864,336.94,238
16701,489668,378.12,198
16701,492536,343.96,212
16701,498118,394.42,254
16701,500706,299.41,439
16701,508907,310.62,406
16701,511053,295.4,359
16701,513635,353.02,210
16701,514375,292.18,158
16701,515409,426.26,554
16701,519258,388.46,338
16701,520320,311.96,392
16701,522477,303.78,601
16701,526741,420.84,532
16702,490728,221.52,198
16702,498911,246.55,283
16702,509401,326.85,39
16702,528111,315.91,172
16704,497035,573.81,416
16704,503360,121.85,39
16705,491091,3249.32,1544
16705,494912,1376.46,707
16705,494914,771.64,538
16705,496299,694.5,410
16705,499683,1464.28,642
16705,499684,122.04,36
16705,504336,2139.4,924
16705,504337,468.06,442
16705,504338,755.82,386
16705,504339,38.7,6
16705,509168,63.5,10
16705,509169,50.88,48
16705,509170,433.12,132
16705,510994,1675.52,640
16705,514679,1892.87,727
16705,521544,1410.46,540
16705,523332,6572.43,4324
16705,524115,692.7,306
16705,524929,165,100
16705,530391,4862.16,4236
16705,530392,377.2,48
16705,530848,204,80
16707,500719,185.99,139
16707,507159,114.21,38
16707,511698,55.38,84
16707,530847,195.53,141
16709,491082,1273.5,545
16709,496704,652.65,345
16709,504451,1033.5,294
16709,512113,550.72,146
16709,512114,33.82,50
16709,523964,717.3,348
16709,528473,262.4,76
16709,530340,592.8,248
16709,535235,940.9,373
16710,490294,378.96,298
16710,490501,285.64,424
16710,491675,374.04,253
16710,497261,154.38,104
16710,502855,292.44,173
16710,507124,202.93,129
16710,512109,426.37,251
16710,512929,207.06,128
16710,524322,142.76,100
16710,527911,317.25,105
16710,532963,346.66,171
16710,534213,362.09,230
16710,537382,375.47,197
16711,489817,340.2,132
16711,491829,325.44,96
16711,502328,230.01,75
16711,535275,321.8,76
16712,530612,420.83,193
16712,530615,200.73,151
16713,492064,558.17,225
16713,492071,6.75,1
16713,492929,371.55,196
16713,495898,236.75,105
16713,497791,393.74,197
16713,497913,1585.18,1434
16713,498347,131.42,27
16713,503507,360.76,168
16713,511432,165.3,102
16713,511783,398.18,176
16713,515180,376.6,143
16713,518613,584.23,422
16713,520074,578.82,314
16713,521811,404.02,154
16713,522100,375.5,146
16713,529323,625.46,400
16713,529569,70.7,8
16713,537794,414.43,189
16714,497197,368.27,239
16715,509931,323.8,532
16716,501729,1248.48,792
16717,490722,386.39,217
16717,499511,347.5,121
16717,509028,393.49,176
16717,525965,311.78,191
16717,533134,825.94,324
16717,533135,39.35,5
16717,534772,498.75,239
16717,534773,17.4,12
16717,537867,307.25,75
16718,490488,647.82,503
16718,496301,696.45,408
16718,501031,574.11,375
16718,506444,481.65,231
16718,537153,623.75,413
16719,491656,344.65,170
16719,495584,229.59,130
16719,500874,286.35,148
16719,511209,203.51,149
16719,521226,181.81,221
16719,521226,57.25,80
16719,527935,196.55,104
16719,532804,252.44,184
16719,537334,430.73,146
16720,492659,173.22,88
16720,535799,467.02,209
16722,490138,339.78,198
16722,496745,306.1,343
16722,501676,325.35,149
16722,504701,324.4,384
16722,510685,302.3,342
16722,516837,301,355
16722,518086,379.42,406
16722,525483,691.52,640
16722,533300,488.88,168
16722,537376,480.68,278
16722,537850,318.84,316
16723,490292,460.55,157
16723,523432,251.93,446
16724,529824,147.35,69
16725,491717,213.88,153
16725,519882,280.16,94
16725,526887,104.8,24
16725,530570,110.51,67
16725,533005,109,40
16725,533007,50.9,22
16725,534377,109.69,26
16725,537023,122.15,64
16726,528765,322.23,186
16726,534185,384.16,193
16727,494946,554.94,372
16727,502828,293.5,337
16727,532577,316.16,223
16731,499659,174.05,127
16732,490899,792.84,473
16732,503766,680.04,404
16732,530087,2311.01,1220
16733,513657,259.68,112
16735,490755,338.34,216
16735,495148,523.48,354
16735,500333,442.59,249
16735,502430,327.93,205
16735,510069,471.84,412
16735,510071,34.8,24
16735,521344,638.09,355
16735,526410,464.06,314
16735,532325,728.87,579
16736,490099,1225.98,526
16736,490157,138,40
16736,492247,307.15,79
16736,505841,453.15,113
16736,516629,832.28,292
16737,507685,417.6,288
16739,512951,463.43,219
16740,531759,236.81,116
16741,502466,173.06,81
16742,492417,220.07,291
16742,495683,140.95,139
16742,497511,101.4,108
16742,499066,317.29,377
16742,500177,224.8,182
16742,501576,153.94,136
16742,504128,175.38,121
16742,505081,115.18,109
16742,506172,236.28,324
16742,507127,101.33,173
16742,509617,340.32,384
16742,511850,165.74,166
16742,518014,95.03,89
16743,505495,308.46,245
16743,508191,113.75,78
16743,512724,402.59,346
16743,514318,219.42,223
16743,518252,384.99,364
16743,519728,318.36,220
16743,521900,267.6,215
16746,490287,367.1,218
16746,491136,343.52,504
16746,492767,340.5,170
16746,493827,324.24,320
16746,496002,317.64,253
16746,497369,668.15,405
16746,499229,349,185
16746,500236,332.8,175
16746,501868,496.85,283
16746,503704,502.05,292
16746,507000,888.85,541
16746,510537,310,200
16746,512742,631.45,438
16746,513646,305.7,84
16746,514736,492.62,275
16746,516020,309.5,170
16746,517037,320.05,150
16746,521129,391.25,271
16746,522415,857.8,511
16746,525700,669.28,486
16746,527192,539.71,310
16746,528627,547.28,326
16746,531240,569,407
16746,534054,494.4,267
16748,491187,97.5,50
16748,497373,119.85,58
16748,500045,97.5,50
16748,506478,396,240
16748,513184,175,95
16748,522466,388,244
16748,528091,365.04,236
16748,528928,5.04,12
16748,533333,477.5,262
16749,492098,2343.72,1086
16749,506100,2043.36,992
16752,536676,207.5,54
16754,500400,2394,980
16754,501266,362.88,2016
16754,502882,890.4,840
16754,502883,2121.36,1524
16754,502887,7090.8,2208
16754,503597,207.36,1152
16754,503598,296.8,280
16754,504165,1844.19,501
16754,506467,7210.32,6384
16754,506471,254.4,240
16754,507246,2121.36,1524
16754,508195,207.36,1152
16754,508196,2026.71,609
16754,510204,2837.04,2584
16754,510965,2036.7,609
16754,511552,207.36,1152
16754,511553,254.4,240
16754,513653,7500.32,6584
16754,513767,1740.24,1236
16754,513776,2814,2584
16754,513803,155.52,864
16754,513804,175,140
16754,513990,838.74,278
16754,513992,1044.21,290
16754,517953,2780.32,4544
16754,521318,1515.02,2726
16754,526084,5245.18,6390
16754,530714,7325.68,9640
16754,536830,2002.4,4280
16755,491105,212.58,143
16755,496628,219.41,103
16755,505376,609.92,375
16755,520727,361.84,314
16756,500728,273.54,238
16756,505845,172.78,90
16756,512942,166.55,61
16756,519230,142,48
16756,522828,13.05,5
16756,529799,305.05,159
16757,529139,163.65,99
16760,525485,228,168
16763,489635,352.85,173
16765,534401,420.75,307
16767,506285,797.16,839
16767,516132,368.7,403
16767,517975,577.68,472
16767,527360,749.66,972
16768,490613,224.98,96
16768,497508,85.5,38
16768,502815,376.2,132
16768,512074,126.5,79
16768,521810,192.35,101
16768,534064,224.5,135
16769,491745,66.75,20
16769,491746,327.71,93
16769,519594,366.9,105
16770,519934,174.46,225
16770,522997,184.5,116
16770,528747,301.27,153
16770,533476,371,106
16770,536797,130.8,56
16771,491063,203.3,46
16771,496863,585.03,306
16771,500098,718.21,372
16771,512088,106.09,37
16771,521785,108.16,64
16772,492720,896.85,103
16772,493948,1104.25,123
16772,526639,1722.45,463
16773,490514,137.75,47
16773,524574,111.9,34
16774,498132,354.7,212
16774,505171,221.4,88
16774,516109,221.13,70
16774,526656,135.7,93
16775,523733,108.15,17
16775,526651,304.3,224
16775,528584,215.9,47
16775,530631,285.33,144
16775,534649,215.65,86
16775,537634,231.9,62
16776,528060,231.57,188
16777,501529,209.88,96
16777,513599,61.74,24
16777,528405,809.79,291
16779,490048,1146.71,681
16779,490479,1450.2,778
16779,490486,90,72
16779,491205,1391.91,934
16779,492358,1750.43,1086
16779,492819,913.15,384
16779,493696,2054.79,1571
16779,494229,1218.8,719
16779,495307,908.14,585
16779,496012,553.06,378
16779,496869,662.4,326
16779,498853,850,468
16779,501386,985.44,551
16779,502716,914.17,804
16779,503448,524.39,285
16779,504426,695.96,380
16779,506189,291.6,231
16779,507998,606.28,381
16779,508763,186.05,94
16779,510986,399.55,231
16779,512421,217,239
16779,513542,310.4,201
16779,514397,176.04,212
16779,515879,353.74,370
16779,517487,610.48,319
16779,520339,460.45,163
16779,521159,383.75,201
16779,524284,471.31,333
16779,527277,805.38,549
16779,530509,474.03,316
16779,535415,426,326
16779,537678,356.91,133
16780,529586,180.36,84
16781,497274,311.75,79
16781,536759,311.25,113
16782,491064,185.9,69
16782,494638,278.47,98
16782,501853,219.8,110
16782,503693,173.89,77
16782,506047,218.57,75
16782,509402,213.61,67
16782,509406,79.96,27
16782,511050,328.94,293
16782,513594,291.72,131
16782,514497,194.53,80
16782,514498,311.48,219
16782,516265,204.19,73
16782,517549,372.59,186
16782,519202,101.6,45
16782,520567,135.79,44
16782,521366,245.56,101
16782,525075,720.06,302
16782,527358,388.5,160
16782,528916,225.86,126
16782,530750,463.9,155
16782,532143,451.5,209
16782,533187,513.33,170
16782,534788,400.9,133
16782,535662,679.15,368
16782,536088,387.01,166
16782,537955,371.7,89
16783,524485,391.95,163
16784,502838,210.47,121
16784,517900,105.05,41
16784,529837,240,162
16784,535667,233.41,148
16785,528974,533.78,313
16786,532115,51.84,72
16787,493974,241.54,114
16787,502825,463.62,177
16787,522073,137.82,92
16787,531250,192.45,91
16788,497209,418.65,258
16788,511300,392.27,168
16788,529850,541.9,248
16791,490124,319.87,107
16791,495718,234.57,80
16791,500701,178.36,70
16791,511474,355.8,259
16791,520847,330.07,104
16791,529833,368.5,199
16791,529840,12.75,3
16791,534141,516.99,289
16792,493444,211.29,102
16792,506600,155.9,85
16792,534112,145.89,93
16794,502624,243.03,166
16794,507228,177.94,122
16794,509441,108.88,76
16794,524000,204.89,227
16794,534814,133.46,74
16795,495504,617.97,340
16795,527950,1044.66,641
16795,538069,414.88,239
16797,489824,176.88,127
16797,498594,353.25,124
16797,512889,493.7,279
16797,528126,340.98,145
16797,532391,462.96,234
16798,491421,208.9,45
16798,500322,375.61,105
16798,510805,264.2,59
16799,522090,248.79,100
16799,525065,247.19,76
16802,491078,259.11,137
16802,496216,323.5,232
16805,490948,15,1
16805,491893,274,163
16805,507879,347.65,419
16807,502779,274.05,167
16807,508203,369.75,221
16807,520525,358.49,267
16809,504454,261.41,144
16809,514317,116.28,64
16809,521916,258.95,141
16809,525086,176.1,92
16810,527338,532.5,258
16812,534410,1109.75,691
16812,535343,208.75,63
16812,535393,594.15,281
16814,504140,856.23,296
16814,505787,454.15,94
16814,507157,424.13,166
16814,508072,459.18,208
16814,510163,322.78,102
16814,512250,341.67,127
16814,514105,492.62,139
16814,515261,253.19,109
16814,516725,310.49,125
16814,517871,489.78,224
16814,519888,424.89,149
16814,526650,305.5,175
16814,528634,239.61,99
16814,531124,175.3,61
16814,533951,167.8,116
16814,537055,273.29,107
16815,513021,233.12,94
16815,522076,177.85,144
16817,525091,265.33,169
16817,528074,241.78,138
16817,533093,268.84,166
16817,536057,180,106
16817,537397,244.2,164
16819,520893,154.99,235
16819,520895,27.6,18
16821,534465,113.35,13
16822,495312,181.39,171
16823,489678,189.3,113
16823,502093,266.08,141
16823,521307,480.7,169
16823,525045,507.76,299
16823,530529,158.05,72
16823,533546,299.82,238
16824,532171,225.6,154
16825,513277,363.3,318
16825,528161,350.01,245
16825,535591,338.4,168
16827,506455,48.45,39
16827,509020,60.55,5
16827,524119,162.72,48
16827,532045,96.36,28
16827,532301,24.05,5
16829,533337,316.1,116
16830,491678,300.42,188
16830,496500,179.97,81
16830,523648,401.2,166
16831,509448,91.8,48
16832,521588,111,108
16832,525741,107.46,38
16833,502794,312.88,88
16833,523946,989.63,350
16834,496730,485.5,402
16835,508900,301.63,117
16835,513816,467.76,164
16835,517246,328.92,64
16835,533369,177.5,90
16835,536593,81.75,19
16836,508359,220.75,81
16836,529694,309.75,293
16838,497919,341.23,187
16838,513641,229.53,137
16839,497683,324.82,158
16839,505200,402.68,345
16839,508899,595.94,268
16839,512734,353.52,100
16839,518422,431.28,295
16839,521768,441.72,164
16839,526180,1067.12,344
16839,529553,729.38,354
16839,533098,403.8,104
16839,534816,413.64,188
16839,537052,552.24,232
16840,496675,107.75,101
16840,504680,32.1,16
16841,494207,293.35,133
16841,497486,291.86,222
16841,506178,495,212
16841,513553,321.55,241
16841,519215,390.38,194
16841,525903,344.1,226
16843,491172,730.59,450
16843,496597,1399.92,1144
16843,498902,213,132
16843,499481,658.5,258
16843,503705,429.96,516
16843,505009,360.47,273
16843,507193,595.18,726
16843,507196,23.4,36
16843,507197,20.4,24
16843,511375,891.81,1307
16843,516788,799.86,686
16843,517853,411.96,244
16843,519615,652.8,776
16843,521364,311.88,308
16843,524612,432.15,181
16843,524614,50.4,120
16843,526231,372.4,328
16843,526232,30,8
16843,526757,990.18,826
16844,507052,302.35,161
16844,509865,311.99,120
16845,503342,253.88,167
16846,500836,355.86,126
16846,507842,272.23,256
16847,503350,421.45,177
16848,525012,751.95,389
16848,535682,296.65,177
16848,535683,81.6,32
16854,500715,1290.81,970
16854,527749,118.15,27
16856,523653,183.78,70
16856,527490,139.31,89
16857,523614,352.8,168
16858,491998,297.86,78
16858,494240,665.1,178
16858,494607,91.5,42
16858,497786,310.7,114
16858,501894,181.8,82
16858,505941,683.48,292
16858,513597,387.82,138
16858,522041,876.54,266
16858,529676,422.1,154
16858,537236,375.69,91
16859,500100,257.77,191
16859,514862,211.2,266
16859,514863,17.7,6
16859,524746,293.23,285
16859,527764,404.7,324
16860,497983,517.12,191
16860,513101,662.2,180
16860,522135,431.3,254
16861,516260,137.4,52
16861,530925,391.24,196
16861,532761,244.19,228
16862,493824,165.6,92
16862,505166,120.15,159
16862,505499,297.98,202
16862,511782,78.6,60
16863,528966,331.47,231
16863,537669,164.25,105
16864,505154,111.72,84
16864,524992,297.53,199
16865,530464,130.95,157
16867,494816,76.74,58
16868,505701,183.9,47
16868,525015,83.19,31
16868,532025,126.3,38
16870,520669,450.16,278
16872,521199,115.45,79
16872,522081,222.51,111
16872,526152,195.15,289
16873,497402,1460.7,822
16873,507624,1192.64,622
16873,510422,1033.69,811
16873,514972,1169.02,708
16873,519217,967.94,674
16873,525728,1669.78,1124
16874,535253,217.74,81
16875,493568,644.58,296
16875,501526,537.92,246
16875,509445,299.81,123
16875,517409,344.63,187
16875,524363,282.96,160
16875,524365,29.1,18
16876,530070,136.01,181
16880,517973,321.78,158
16883,490212,108.95,41
16883,504856,90.01,49
16883,509640,127.74,63
16883,511185,118.3,87
16883,512055,164.55,91
16883,512909,128.14,63
16883,513163,172.32,81
16883,513492,199.6,156
16883,513493,19.95,1
16883,514274,141.25,82
16883,514940,117.42,29
16883,515424,78.55,13
16883,515842,145.55,75
16883,516535,134.7,32
16883,517457,120.75,22
16883,518055,116.1,36
16883,519226,7.95,1
16883,536857,128.03,54
16884,508758,420.85,142
16884,510507,223.23,59
16885,533957,239.23,192
16886,521924,134,48
16887,489579,219.82,177
16887,530709,246.02,90
16888,493825,200.09,59
16888,496491,117.22,42
16888,530803,119.84,46
16889,509392,357,250
16889,515314,296.79,231
16889,531243,298.44,210
16890,507199,168.29,123
16890,509534,76.32,72
16890,519766,40.8,48
16891,490279,317.83,164
16891,492370,130.51,67
16891,496862,125.65,42
16891,501509,155.64,40
16891,508037,150.09,43
16891,519569,135.14,43
16891,536874,232.26,92
16892,490945,97.55,21
16892,510781,139.01,110
16893,535810,109.91,58
16893,537764,145.93,62
16894,513190,1272.16,503
16894,513192,34.9,2
16894,516955,17,2
16895,497743,150.39,43
16895,501928,186.9,90
16895,511905,224.84,76
16895,524028,340.15,122
16896,510671,103.95,18
16898,508039,192.64,166
16898,528084,198.84,122
16898,537351,116.08,98
16899,531368,280.41,163
16899,535412,159.05,133
16901,491395,204.26,42
16903,528125,442.05,370
16903,534887,246.99,115
16904,528764,194.88,117
16904,531302,205.32,197
16904,533311,223.56,123
16904,535571,405.14,194
16904,535582,10.5,5
16904,537614,322.8,137
16904,537616,15.9,2
16905,491425,230,78
16905,496003,113.19,69
16905,497934,129.05,19
16905,501816,154.21,23
16905,505002,195.1,52
16905,505007,38.1,7
16905,517579,129.75,37
16905,529588,290.62,124
16905,533578,174.9,54
16905,534234,222.4,80
16905,536860,254.4,108
16906,508193,87.75,30
16906,508197,259.81,88
16906,525888,521.47,214
16907,514359,104.65,24
16907,524838,156.1,48
16907,529537,118.2,43
16907,533794,165.28,51
16907,538155,182.02,68
16908,492539,252.59,61
16911,498128,139.35,98
16911,501140,115.9,63
16912,491070,383.8,68
16912,498566,342.04,173
16912,522720,848.79,333
16912,527071,330.3,90
16913,499381,62.79,15
16913,499383,247.68,132
16915,509011,299.75,5
16915,515477,200.7,26
16915,521127,30.6,12
16915,526423,219.75,5
16915,533557,170.7,10
16916,528083,117.59,56
16916,530089,231.47,165
16916,536742,198.08,103
16917,501548,1466.31,561
16918,490011,221.69,138
16918,497632,416.2,244
16918,497652,41.3,14
16918,501033,215.15,152
16918,503548,298.88,203
16918,508616,143.55,65
16918,513326,121.08,106
16918,515109,87.99,47
16918,516871,150.46,108
16918,526909,448.17,271
16919,519712,156.86,51
16919,520884,179.88,124
16919,521125,115.5,60
16919,522385,119.32,40
16919,523065,238.2,102
16919,523108,12.75,1
16919,524286,309.89,138
16919,524287,23.85,3
16919,526391,344.48,106
16919,527912,283.44,111
16919,528890,151.93,69
16919,531135,242.86,70
16919,532976,152.15,64
16919,537372,198.35,73
16920,528739,355.45,81
16921,504901,163.41,58
16921,523662,113.47,70
16922,508470,611.08,281
16923,496303,543.93,253
16923,500311,451.88,247
16923,502753,194.8,72
16923,504854,486.3,250
16923,509400,610.55,292
16923,513936,200.91,79
16923,520697,881.34,412
16923,525010,628.1,234
16923,528755,108.1,49
16923,531247,539.18,213
16923,531253,50.4,70
16923,532671,590.2,307
16923,535998,845.06,374
16925,512750,125.65,123
16926,514306,422.05,81
16926,515578,126.35,24
16926,518661,206.3,45
16926,521920,206.15,17
16926,536972,230.25,35
16928,496652,112.2,8
16928,498269,15,1
16928,522049,124.75,61
16928,524546,106.05,15
16928,524693,37.5,30
16928,525828,93.55,38
16928,525833,19.5,1
16928,527365,123.95,76
16928,529874,190.3,105
16928,531338,169.38,117
16928,535474,15,1
16928,535823,142.2,95
16928,536566,116.25,93
16931,531348,216.95,102
16931,534811,260.4,121
16931,537054,152.05,82
16932,508627,121.48,72
16932,526654,157.29,70
16933,491118,580.79,373
16933,495031,463.16,180
16933,500999,518.91,334
16933,517541,281.42,113
16933,528318,385.39,114
16933,532994,371.35,141
16933,532996,17,4
16934,502835,382.2,294
16934,510427,299.06,122
16934,514982,100.3,18
16934,534071,378.5,106
16935,527054,268.25,163
16935,532971,166.05,67
16935,534461,100.8,48
16936,533904,288.49,169
16937,517385,202.1,126
16938,498261,869.82,454
16938,506842,937.77,521
16938,517977,905.74,655
16938,525448,1136.97,716
16938,534635,456.5,198
16939,499485,170.35,89
16939,502836,156.74,95
16939,518391,121.91,48
16940,490905,656.85,461
16940,498095,553.28,445
16940,504412,747.09,529
16940,512381,403.09,223
16940,522591,1017.47,676
16941,503776,33,12
16943,502602,241.38,1
16943,512804,241.38,1
16944,503994,101.36,27
16945,491058,307.95,193
16945,492528,302.06,358
16945,496772,315,431
16945,501478,278.45,126
16945,501479,300.6,161
16945,507700,314.79,235
16945,512073,291.56,276
16945,512075,70.32,84
16945,516481,333.79,182
16945,517870,305.11,273
16945,523213,672.59,364
16945,532153,334.08,243
16945,532159,317.16,218
16945,532162,59.2,20
16946,499692,659.34,235
16946,500773,17.7,6
16946,510138,172,92
16946,516097,186.9,78
16946,534186,186.1,98
16947,499883,508.33,304
16947,510153,8.5,1
16947,510154,8.5,2
16947,521326,23.4,36
16948,498577,110.9,98
16948,507447,119.35,85
16948,513166,164.6,220
16948,525703,38.9,74
16950,495354,394.6,272
16950,499473,245.97,133
16950,513617,201.25,119
16950,516158,385.1,330
16950,520380,428.09,389
16950,527763,523.89,449
16950,532699,254.91,124
16950,537636,172,32
16952,491613,252.04,108
16952,521662,261.55,80
16952,523908,117.58,64
16954,494799,443.13,443
16954,497795,935.83,653
16954,499773,312,120
16954,503248,282,282
16954,507381,440.35,449
16954,512093,270.3,162
16954,515015,334.53,315
16954,517667,109.85,31
16954,523333,211.35,205
16954,528239,423.41,275
16954,535316,234.05,97
16955,496306,310.39,231
16955,510745,291.25,226
16955,536533,156.1,80
16955,537249,33,20
16958,524730,809.44,561
16960,499772,443.98,395
16960,510483,311.85,337
16960,530067,279.32,211
16960,531738,181.72,84
16960,532679,319.51,184
16961,513569,162.05,89
16961,533299,398.34,268
16962,529009,251.04,158
16964,490481,21.25,5
16964,490484,186.6,44
16970,502246,71.4,12
16972,521871,292.8,71
16972,534244,493.45,119
16973,533738,127,60
16974,509457,89.25,15
16974,514533,276.25,55
16975,516686,315,168
16975,520734,36.48,96
16975,526733,574.64,322
16977,501616,140.2,18
16977,506676,186.1,92
16977,506678,34,4
16977,531754,135.7,28
16978,497706,402.75,115
16978,497711,21.8,4
16979,522612,305.65,179
16979,528637,354.54,222
16979,534167,347.55,185
16980,525873,394.37,251
16983,522960,169.62,91
16983,528731,316.86,282
16983,532725,705.61,446
16983,535685,423.39,203
16983,537134,163.49,107
16984,500356,1816.98,710
16984,502468,342.36,192
16984,505741,918.88,389
16984,511269,870.3,384
16984,517384,753.05,344
16984,519611,393.41,239
16984,529994,1178.47,649
16985,491203,580.15,97
16985,491956,381.4,158
16985,493802,935.55,197
16985,498622,355.25,85
16985,509142,548.92,221
16985,509143,184.85,23
16985,515323,559.88,136
16985,518755,280.55,73
16985,518756,295,1
16985,520204,458.2,65
16985,520206,25.2,12
16985,521284,433.85,59
16985,535675,420.24,144
16986,496904,389.25,180
16986,496907,475.3,260
16986,496912,475.3,260
16986,496913,399.75,185
16986,496918,376.95,167
16986,496919,475.3,260
16986,504683,109.5,35
16986,510018,141.7,62
16986,523152,172.5,90
16987,489855,157.91,56
16987,492408,133,32
16987,504328,355.19,105
16987,535814,264.75,84
16988,535082,256.55,115
16990,526812,165,100
16991,527068,1041.21,793
16992,497624,114.88,40
16992,513052,170.06,26
16992,513494,998.09,493
16992,517529,541.61,83
16992,523688,100.2,32
16992,524326,326.75,121
16992,528276,1509.8,386
16992,533531,100.8,20
16993,508064,719.8,112
16993,521124,1231.15,173
16996,527504,400.7,242
16996,530517,100.99,53
16996,534409,164.96,80
16998,523330,107,28
17000,529328,191.72,101
17000,531460,214.58,204
17001,502586,577.24,431
17001,513639,337.95,141
17001,513640,63.88,40
17001,516012,186.3,94
17001,518350,307.16,158
17001,523761,405.04,252
17001,533819,405.58,246
17001,535680,368.08,256
17002,500564,85.2,48
17002,500566,131.16,76
17002,507054,217.6,84
17002,523536,643.86,378
17003,507472,144.36,107
17003,526679,250.2,125
17003,530302,280.2,164
17003,530304,155.4,99
17004,526455,569.63,257
17004,532565,442.59,205
17005,506496,453.75,426
17005,520427,288.61,361
17006,500257,180.81,85
17006,525733,147.65,43
17006,531337,111.6,23
17006,532571,414.48,150
17007,524306,230.17,120
17008,525726,81.36,24
17009,511099,242.06,336
17011,499306,332.52,378
17011,499775,68.28,228
17012,491967,384.16,268
17016,508048,552.4,309
17017,490054,277.5,186
17017,512462,409.82,258
17017,523307,1001.47,1002
17017,528177,278.57,247
17017,528178,323.7,54
17017,531831,498,252
17017,531832,50.4,24
17017,535018,888.47,605
17017,535019,154.8,96
17017,536618,780.12,600
17017,536619,97.2,48
17017,537489,511.8,396
17017,538120,144.5,150
17018,490365,351.6,120
17018,493881,357,60
17018,507791,254,40
17018,533508,405,60
17019,489786,216.86,199
17019,502427,363.51,206
17019,513750,438.24,250
17019,525329,157.74,82
17019,525366,392.63,268
17019,534800,547.97,395
17019,536006,263.82,193
17019,537375,358.82,223
17020,499939,316.86,226
17020,512406,618.76,634
17021,506461,301.73,251
17021,506974,260.2,218
17021,514496,108.75,161
17021,516779,139.05,126
17021,522113,204.34,179
17021,523758,168.15,57
17022,525002,189,72
17023,494153,142.35,171
17023,518561,462.21,263
17023,527724,195.62,96
17025,500502,848.7,498
17025,528940,143.2,152
17025,536573,143.12,136
17025,536574,17.85,3
17026,527712,21,10
17026,537139,33.15,25
17027,491184,139.85,3
17027,499058,104.4,12
17027,522984,192.57,217
17028,492763,307.91,153
17028,498923,262.18,130
17028,507359,1023.74,573
17029,497875,271,200
17029,500873,330,200
17029,514217,288.15,192
17029,524486,367.15,173
17029,534242,165,100
17031,507306,1857,1090
17031,511302,118,40
17031,521682,165,100
17031,535534,253.5,130
17032,491321,844.45,495
17032,494479,858.25,540
17032,499266,8.25,5
17032,499272,567.5,297
17032,504640,638.52,355
17032,504700,57.63,1
17032,511771,15,1
17032,511774,15,1
17033,531341,302.65,121
17034,515733,197.95,119
17034,529099,340.45,171
17035,489915,54.6,36
17035,506121,125.46,62
17036,534191,176.9,76
17038,528147,630.77,507
17039,504550,1954.99,689
17040,511296,13.52,8
17041,504896,218.46,231
17041,504897,1.95,1
17041,531342,384.3,154
17043,491123,380.36,384
17043,508825,207.14,130
17043,531486,127.34,56
17043,536008,166.53,56
17044,490653,990.48,396
17044,500788,665.38,162
17044,503580,514.42,210
17044,508821,1037.7,266
17044,520312,1092.72,372
17044,528137,1291.68,936
17044,528971,1199.44,592
17044,531641,1060.2,544
17044,534468,1634.4,848
17044,534469,86.4,120
17044,536067,1441,772
17045,525720,360.64,151
17045,535717,127.6,37
17046,502919,359.44,306
17046,518863,342.75,334
17046,518864,13.92,48
17046,523321,547.94,438
17047,490753,322.65,215
17047,503935,443.28,198
17047,525092,422.4,238
17048,494790,213.53,93
17048,504341,226.7,116
17048,520600,204.82,154
17048,524354,501.28,220
17049,500012,620.54,250
17049,503361,318.98,134
17049,505840,661.79,278
17049,517746,326.64,72
17049,517747,556.72,172
17049,518260,17.08,3
17049,519724,345,116
17049,530909,79.5,10
17049,530912,1016.45,453
17049,535978,344.8,112
17050,495722,301.54,286
17050,499466,208.93,167
17050,513564,300.13,1
17050,518400,351.95,171
17050,536040,300.4,212
17051,501892,167.65,84
17051,506711,117.05,66
17051,522989,182.55,179
17055,523097,239.55,87
17056,489559,128.6,26
17057,505549,294.74,129
17059,495720,430.3,237
17059,500721,505.73,433
17059,512259,416.76,298
17059,517329,432.34,290
17059,537135,722.36,471
17062,523950,195.67,105
17062,531281,179.75,129
17062,537077,179.64,163
17062,538013,114.79,95
17063,489552,278.61,129
17063,500370,296.25,241
17063,506108,521.88,228
17063,518578,330.6,192
17063,523973,422.45,225
17063,529526,327.6,114
17065,501082,97.35,41
17065,501083,97.35,41
17066,491694,228.34,93
17067,490802,19.5,10
17067,490803,207.32,148
17067,491980,227.72,164
17068,502851,253.45,124
