invoice,stockcode,desc,quantity,date,price,cust_id,country,month,year,total_price
C531807,48194,DOORMAT HEARTS,-2,2010-11-09 16:12:00,7.95,15215,United Kingdom,11,2010,-15.9
C531807,22751,FELTCRAFT PRINCESS OLIVIA DOLL,-4,2010-11-09 16:12:00,3.75,15215,United Kingdom,11,2010,-15.0
C531807,22733,3D TRADITIONAL CHRISTMAS STICKERS,-20,2010-11-09 16:12:00,1.25,15215,United Kingdom,11,2010,-25.0
C531807,22731,3D CHRISTMAS STAMPS STICKERS ,-20,2010-11-09 16:12:00,1.25,15215,United Kingdom,11,2010,-25.0
C531807,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-11-09 16:12:00,2.95,15215,United Kingdom,11,2010,-17.700000000000003
C531807,22083,PAPER CHAIN KIT RETROSPOT,-6,2010-11-09 16:12:00,2.95,15215,United Kingdom,11,2010,-17.700000000000003
C531807,21871,SAVE THE PLANET MUG,-12,2010-11-09 16:12:00,1.25,15215,United Kingdom,11,2010,-15.0
C531807,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-11-09 16:12:00,2.95,15215,United Kingdom,11,2010,-17.700000000000003
C531810,M,Manual,-1,2010-11-09 16:35:00,16.0,15981,United Kingdom,11,2010,-16.0
C531811,21667,GLASS CAKE COVER AND PLATE,-6,2010-11-09 16:38:00,14.95,13851,United Kingdom,11,2010,-89.69999999999999
C531813,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2010-11-09 16:40:00,3.75,14105,United Kingdom,11,2010,-3.75
C531813,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,2010-11-09 16:40:00,3.75,14105,United Kingdom,11,2010,-3.75
C531813,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,2010-11-09 16:40:00,2.95,14105,United Kingdom,11,2010,-5.9
C531813,21452,TOADSTOOL MONEY BOX,-2,2010-11-09 16:40:00,2.95,14105,United Kingdom,11,2010,-5.9
C531821,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2010-11-09 17:22:00,8.5,14047,United Kingdom,11,2010,-8.5
C531821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-11-09 17:22:00,7.95,14047,United Kingdom,11,2010,-7.95
C531823,84991,60 TEATIME FAIRY CAKE CASES,-21,2010-11-09 17:30:00,0.55,13772,United Kingdom,11,2010,-11.55
C531823,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-11-09 17:30:00,7.95,13772,United Kingdom,11,2010,-7.95
C531828,84406B,CREAM CUPID HEARTS COAT HANGER,-31,2010-11-09 18:05:00,3.25,13599,United Kingdom,11,2010,-100.75
C531841,21844,RED RETROSPOT MUG,-5,2010-11-10 09:03:00,2.95,13089,United Kingdom,11,2010,-14.75
C531845,22423,REGENCY CAKESTAND 3 TIER,-2,2010-11-10 09:36:00,10.95,16839,United Kingdom,11,2010,-21.9
C531845,22776,SWEETHEART CAKESTAND 3 TIER,-4,2010-11-10 09:36:00,8.5,16839,United Kingdom,11,2010,-34.0
C531846,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,-12,2010-11-10 09:38:00,2.1,14122,United Kingdom,11,2010,-25.200000000000003
C531846,21620,SET OF 4 ROSE BOTANICAL CANDLES,-6,2010-11-10 09:38:00,3.75,14122,United Kingdom,11,2010,-22.5
C531847,20831,GOLD PHOTO FRAME,-6,2010-11-10 09:39:00,2.1,13557,United Kingdom,11,2010,-12.600000000000001
C531850,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2010-11-10 09:47:00,5.95,17894,United Kingdom,11,2010,-11.9
C531858,22838,3 TIER CAKE TIN RED AND CREAM,-1,2010-11-10 10:25:00,14.95,17702,United Kingdom,11,2010,-14.95
C531858,22667,RECIPE BOX RETROSPOT ,-1,2010-11-10 10:25:00,2.95,17702,United Kingdom,11,2010,-2.95
C531858,22556,PLASTERS IN TIN CIRCUS PARADE ,-1,2010-11-10 10:25:00,1.65,17702,United Kingdom,11,2010,-1.65
C531858,22618,COOKING SET RETROSPOT,-2,2010-11-10 10:25:00,9.95,17702,United Kingdom,11,2010,-19.9
C531859,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,-2,2010-11-10 10:27:00,1.25,13615,United Kingdom,11,2010,-2.5
C531859,22752,SET 7 BABUSHKA NESTING BOXES,-1,2010-11-10 10:27:00,8.5,13615,United Kingdom,11,2010,-8.5
C531859,22349,DOG BOWL CHASING BALL DESIGN,-2,2010-11-10 10:27:00,3.75,13615,United Kingdom,11,2010,-7.5
C531859,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,-2,2010-11-10 10:27:00,0.65,13615,United Kingdom,11,2010,-1.3
C531859,21147,JINGLE BELLS TREE DECORATION,-2,2010-11-10 10:27:00,2.1,13615,United Kingdom,11,2010,-4.2
C531860,21258,VICTORIAN SEWING BOX LARGE,-1,2010-11-10 10:39:00,12.75,13138,United Kingdom,11,2010,-12.75
C531871,21452,TOADSTOOL MONEY BOX,-1,2010-11-10 11:38:00,2.95,14105,United Kingdom,11,2010,-2.95
C531873,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-11-10 11:39:00,2.55,17340,United Kingdom,11,2010,-2.55
C531873,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-11-10 11:39:00,1.65,17340,United Kingdom,11,2010,-1.65
C531873,21735,TWO DOOR CURIO CABINET,-4,2010-11-10 11:39:00,10.95,17340,United Kingdom,11,2010,-43.8
C531874,22838,3 TIER CAKE TIN RED AND CREAM,-1,2010-11-10 11:42:00,14.95,15906,United Kingdom,11,2010,-14.95
C531874,22501,PICNIC BASKET WICKER LARGE,-1,2010-11-10 11:42:00,9.95,15906,United Kingdom,11,2010,-9.95
C531874,22847,BREAD BIN DINER STYLE IVORY,-1,2010-11-10 11:42:00,16.95,15906,United Kingdom,11,2010,-16.95
C531883,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,-12,2010-11-10 11:55:00,2.1,14725,United Kingdom,11,2010,-25.200000000000003
C531883,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,-12,2010-11-10 11:55:00,2.1,14725,United Kingdom,11,2010,-25.200000000000003
C532009,85063,CREAM SWEETHEART MAGAZINE RACK,-2,2010-11-10 12:42:00,16.95,14180,United Kingdom,11,2010,-33.9
C532027,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2010-11-10 13:20:00,4.95,13735,United Kingdom,11,2010,-4.95
C532027,22423,REGENCY CAKESTAND 3 TIER,-3,2010-11-10 13:20:00,12.75,13735,United Kingdom,11,2010,-38.25
C532031,22719,GUMBALL MONOCHROME COAT RACK,-2,2010-11-10 13:23:00,1.06,15311,United Kingdom,11,2010,-2.12
C532031,22355,CHARLOTTE BAG SUKI DESIGN,-2,2010-11-10 13:23:00,0.72,15311,United Kingdom,11,2010,-1.44
C532041,22631,CIRCUS PARADE LUNCH BOX ,-1,2010-11-10 13:55:00,1.95,12474,Germany,11,2010,-1.95
C532041,20682,RED RETROSPOT CHILDRENS UMBRELLA,-2,2010-11-10 13:55:00,3.25,12474,Germany,11,2010,-6.5
C532086,35004B,SET OF 3 BLACK FLYING DUCKS,-3,2010-11-10 15:26:00,1.95,14031,United Kingdom,11,2010,-5.85
C532098,22889,"NUMBER TILE VINTAGE FONT, No ",-13,2010-11-10 16:14:00,2.1,15031,United Kingdom,11,2010,-27.3
C532102,48187,DOORMAT NEW ENGLAND,-1,2010-11-10 16:19:00,7.95,15276,United Kingdom,11,2010,-7.95
C532102,21432,SET OF 3 CASES WOODLAND DESIGN,-1,2010-11-10 16:19:00,5.95,15276,United Kingdom,11,2010,-5.95
C532102,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2010-11-10 16:19:00,1.65,15276,United Kingdom,11,2010,-1.65
C532102,22807,SET OF 6 T-LIGHTS TOADSTOOLS,-1,2010-11-10 16:19:00,2.95,15276,United Kingdom,11,2010,-2.95
C532112,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,2010-11-10 16:46:00,9.95,12621,Germany,11,2010,-19.9
C532130,22618,COOKING SET RETROSPOT,-5,2010-11-11 10:46:00,9.95,14911,EIRE,11,2010,-49.75
C532136,D,Discount,-1,2010-11-11 11:04:00,62.1,14088,United Kingdom,11,2010,-62.1
C532138,81950B,FLOWER BLUE CLOCK W/SUCKER,-1,2010-11-11 11:17:00,0.85,13979,United Kingdom,11,2010,-0.85
C532144,22507,MEMO BOARD RETROSPOT  DESIGN,-3,2010-11-11 11:46:00,4.95,15729,United Kingdom,11,2010,-14.850000000000001
C532155,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,-12,2010-11-11 12:17:00,1.25,16945,United Kingdom,11,2010,-15.0
C532174,21467,CHERRY CROCHET FOOD COVER,-1,2010-11-11 12:21:00,3.75,13246,United Kingdom,11,2010,-3.75
C532174,22218,CAKE STAND LACE WHITE,-1,2010-11-11 12:21:00,4.25,13246,United Kingdom,11,2010,-4.25
C532255,D,Discount,-1,2010-11-11 12:50:00,1269.51,14088,United Kingdom,11,2010,-1269.51
C532262,85099B,JUMBO BAG RED RETROSPOT,-2,2010-11-11 12:54:00,1.95,13857,United Kingdom,11,2010,-3.9
C532283,85099B,JUMBO BAG RED RETROSPOT,-18,2010-11-11 13:11:00,1.95,13246,United Kingdom,11,2010,-35.1
C532283,22650,CERAMIC PIRATE CHEST MONEY BANK,-1,2010-11-11 13:11:00,1.45,13246,United Kingdom,11,2010,-1.45
C532326,22828,REGENCY MIRROR WITH SHUTTERS,-2,2010-11-11 15:25:00,145.0,15270,United Kingdom,11,2010,-290.0
C532327,21452,TOADSTOOL MONEY BOX,-2,2010-11-11 15:28:00,2.95,15016,United Kingdom,11,2010,-5.9
C532327,21314,SMALL GLASS HEART TRINKET POT,-1,2010-11-11 15:28:00,2.1,15016,United Kingdom,11,2010,-2.1
C532329,22515,CHILDS GARDEN SPADE PINK,-1,2010-11-11 15:34:00,2.1,14713,United Kingdom,11,2010,-2.1
C532341,22198,LARGE POPCORN HOLDER ,-5,2010-11-11 16:05:00,1.65,14680,United Kingdom,11,2010,-8.25
C532341,21258,VICTORIAN SEWING BOX LARGE,-12,2010-11-11 16:05:00,10.95,14680,United Kingdom,11,2010,-131.39999999999998
C532343,22198,LARGE POPCORN HOLDER ,-5,2010-11-11 16:08:00,1.65,14680,United Kingdom,11,2010,-8.25
C532343,21258,VICTORIAN SEWING BOX LARGE,-12,2010-11-11 16:08:00,10.95,14680,United Kingdom,11,2010,-131.39999999999998
C532359,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-4,2010-11-11 17:06:00,5.95,16670,United Kingdom,11,2010,-23.8
C532362,22946,WOODEN ADVENT CALENDAR CREAM,-1,2010-11-11 17:24:00,16.95,13365,United Kingdom,11,2010,-16.95
C532362,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2010-11-11 17:24:00,9.95,13365,United Kingdom,11,2010,-9.95
C532367,48184,DOORMAT ENGLISH ROSE ,-2,2010-11-11 17:51:00,7.95,17374,United Kingdom,11,2010,-15.9
C532368,22637,PIGGY BANK RETROSPOT ,-2,2010-11-11 17:54:00,2.55,12505,Italy,11,2010,-5.1
C532368,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,2010-11-11 17:54:00,9.95,12505,Italy,11,2010,-19.9
C532368,22362,GLASS JAR PEACOCK BATH SALTS,-2,2010-11-11 17:54:00,2.95,12505,Italy,11,2010,-5.9
C532368,22361,GLASS JAR DAISY FRESH COTTON WOOL,-4,2010-11-11 17:54:00,2.95,12505,Italy,11,2010,-11.8
C532372,22617,BAKING SET SPACEBOY DESIGN,-6,2010-11-11 17:56:00,4.95,14981,United Kingdom,11,2010,-29.700000000000003
C532372,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2010-11-11 17:56:00,4.95,14981,United Kingdom,11,2010,-29.700000000000003
C532374,21846,PINK DIAMANTE PEN IN GIFT BOX,-14,2010-11-11 17:58:00,1.25,14194,United Kingdom,11,2010,-17.5
C532374,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,2010-11-11 17:58:00,3.75,14194,United Kingdom,11,2010,-3.75
C532375,84978,HANGING HEART JAR T-LIGHT HOLDER,-3,2010-11-11 17:59:00,1.25,13049,United Kingdom,11,2010,-3.75
C532375,21314,SMALL GLASS HEART TRINKET POT,-11,2010-11-11 17:59:00,1.85,13049,United Kingdom,11,2010,-20.35
C532376,22359,GLASS JAR KINGS CHOICE,-2,2010-11-11 18:01:00,2.95,16677,United Kingdom,11,2010,-5.9
C532376,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",-1,2010-11-11 18:01:00,24.95,16677,United Kingdom,11,2010,-24.95
C532380,22158,3 HEARTS HANGING DECORATION RUSTIC,-2,2010-11-11 18:12:00,2.95,16782,United Kingdom,11,2010,-5.9
C532380,22186,RED STAR CARD HOLDER,-1,2010-11-11 18:12:00,2.95,16782,United Kingdom,11,2010,-2.95
C532381,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2010-11-11 18:20:00,2.95,13359,United Kingdom,11,2010,-2.95
C532381,20749,ASSORTED COLOUR MINI CASES,-2,2010-11-11 18:20:00,7.95,13359,United Kingdom,11,2010,-15.9
C532381,22357,KINGS CHOICE BISCUIT TIN,-1,2010-11-11 18:20:00,4.25,13359,United Kingdom,11,2010,-4.25
C532381,21217,RED RETROSPOT ROUND CAKE TINS,-1,2010-11-11 18:20:00,9.95,13359,United Kingdom,11,2010,-9.95
C532383,22569,FELTCRAFT CUSHION BUTTERFLY,-1,2010-11-11 18:25:00,3.75,12943,United Kingdom,11,2010,-3.75
C532385,22297,HEART IVORY TRELLIS SMALL,-243,2010-11-11 18:36:00,1.25,12748,United Kingdom,11,2010,-303.75
C532387,21410,COUNTRY COTTAGE  DOORSTOP GREEN,-1,2010-11-11 19:10:00,4.25,18075,United Kingdom,11,2010,-4.25
C532387,85018D,YULETIDE IMAGES S/6 PAPER BOXES,-9,2010-11-11 19:10:00,0.85,18075,United Kingdom,11,2010,-7.6499999999999995
C532388,85042,ANTIQUE LILY FAIRY LIGHTS,-1,2010-11-11 19:10:00,4.25,17677,United Kingdom,11,2010,-4.25
C532389,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-11-11 19:11:00,8.5,17476,United Kingdom,11,2010,-8.5
C532389,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,2010-11-11 19:11:00,16.95,17476,United Kingdom,11,2010,-16.95
C532390,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2010-11-11 19:12:00,9.95,12437,France,11,2010,-9.95
C532390,22618,COOKING SET RETROSPOT,-2,2010-11-11 19:12:00,9.95,12437,France,11,2010,-19.9
C532392,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2010-11-11 19:14:00,12.75,13453,United Kingdom,11,2010,-12.75
C532393,22154,ANGEL DECORATION 3 BUTTONS ,-26,2010-11-11 19:15:00,0.42,17135,United Kingdom,11,2010,-10.92
C532394,22799,SWEETHEART WIRE FRUIT BOWL,-1,2010-11-11 19:16:00,8.5,18141,United Kingdom,11,2010,-8.5
C532395,22778,GLASS CLOCHE SMALL,-5,2010-11-11 19:18:00,3.95,15694,United Kingdom,11,2010,-19.75
C532396,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,-1,2010-11-11 19:20:00,16.95,14794,United Kingdom,11,2010,-16.95
C532397,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-11-11 19:25:00,14.95,15796,United Kingdom,11,2010,-14.95
C532398,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-1,2010-11-11 19:28:00,2.55,15724,United Kingdom,11,2010,-2.55
C532398,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,2010-11-11 19:28:00,2.55,15724,United Kingdom,11,2010,-2.55
C532400,21905,MORE BUTTER METAL SIGN ,-1,2010-11-11 19:29:00,2.1,16128,United Kingdom,11,2010,-2.1
C532399,22580,ADVENT CALENDAR GINGHAM SACK,-1,2010-11-11 19:29:00,5.95,16503,United Kingdom,11,2010,-5.95
C532401,22947,WOODEN ADVENT CALENDAR RED,-1,2010-11-11 19:30:00,12.75,13329,United Kingdom,11,2010,-12.75
C532402,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,-6,2010-11-11 19:32:00,2.95,16265,United Kingdom,11,2010,-17.700000000000003
C532403,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-11-11 19:35:00,16.95,15874,United Kingdom,11,2010,-16.95
C532403,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,-2,2010-11-11 19:35:00,1.65,15874,United Kingdom,11,2010,-3.3
C532403,84709B,PINK OVAL JEWELLED MIRROR,-1,2010-11-11 19:35:00,5.95,15874,United Kingdom,11,2010,-5.95
C532403,72741,GRAND CHOCOLATECANDLE,-2,2010-11-11 19:35:00,1.45,15874,United Kingdom,11,2010,-2.9
C532403,82482,WOODEN PICTURE FRAME WHITE FINISH,-3,2010-11-11 19:35:00,2.55,15874,United Kingdom,11,2010,-7.6499999999999995
C532403,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,2010-11-11 19:35:00,2.95,15874,United Kingdom,11,2010,-2.95
C532403,20931,BLUE POT PLANT CANDLE ,-2,2010-11-11 19:35:00,3.75,15874,United Kingdom,11,2010,-7.5
C532403,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-3,2010-11-11 19:35:00,1.65,15874,United Kingdom,11,2010,-4.949999999999999
C532403,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2010-11-11 19:35:00,1.25,15874,United Kingdom,11,2010,-1.25
C532403,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,-1,2010-11-11 19:35:00,2.1,15874,United Kingdom,11,2010,-2.1
C532404,22073,RED RETROSPOT STORAGE JAR,-1,2010-11-11 19:36:00,3.75,14426,United Kingdom,11,2010,-3.75
C532405,21192,WHITE BELL HONEYCOMB PAPER ,-48,2010-11-11 19:37:00,1.45,16705,United Kingdom,11,2010,-69.6
C532406,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-3,2010-11-11 19:38:00,2.95,13093,United Kingdom,11,2010,-8.850000000000001
C532407,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",-1,2010-11-11 19:40:00,2.95,16546,United Kingdom,11,2010,-2.95
C532409,85018D,YULETIDE IMAGES S/6 PAPER BOXES,-12,2010-11-11 19:44:00,2.55,13394,United Kingdom,11,2010,-30.599999999999998
C532409,22307,GOLD MUG BONE CHINA TREE OF LIFE,-1,2010-11-11 19:44:00,1.95,13394,United Kingdom,11,2010,-1.95
C532410,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-11-11 19:46:00,5.95,14732,United Kingdom,11,2010,-5.95
C532410,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2010-11-11 19:46:00,8.5,14732,United Kingdom,11,2010,-8.5
C532411,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-11-11 19:47:00,9.95,13453,United Kingdom,11,2010,-9.95
C532413,21351,CINAMMON & ORANGE WREATH,-1,2010-11-11 19:50:00,6.75,17696,United Kingdom,11,2010,-6.75
C532414,22423,REGENCY CAKESTAND 3 TIER,-1,2010-11-11 19:51:00,12.75,16143,United Kingdom,11,2010,-12.75
C532415,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2010-11-11 19:54:00,2.75,16118,United Kingdom,11,2010,-2.75
C532417,84944,SET OF 6 KASHMIR FOLKART BAUBLES,-10,2010-11-12 08:50:00,4.25,12924,United Kingdom,11,2010,-42.5
C532540,22362,GLASS JAR PEACOCK BATH SALTS,-6,2010-11-12 12:07:00,2.95,13607,United Kingdom,11,2010,-17.700000000000003
C532552,84944,SET OF 6 KASHMIR FOLKART BAUBLES,-10,2010-11-12 12:26:00,4.25,17954,United Kingdom,11,2010,-42.5
C532561,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-6,2010-11-12 13:03:00,3.95,13821,United Kingdom,11,2010,-23.700000000000003
C532583,35004C,SET OF 3 COLOURED  FLYING DUCKS,-1,2010-11-12 14:24:00,4.65,15311,United Kingdom,11,2010,-4.65
C532583,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-11-12 14:24:00,2.1,15311,United Kingdom,11,2010,-2.1
C532583,20719,WOODLAND CHARLOTTE BAG,-1,2010-11-12 14:24:00,0.72,15311,United Kingdom,11,2010,-0.72
C532583,22777,GLASS CLOCHE LARGE,-1,2010-11-12 14:24:00,8.5,15311,United Kingdom,11,2010,-8.5
C532586,71101E,STANDING FAIRY POLE SUPPORT ,-3,2010-11-12 14:28:00,0.85,16471,United Kingdom,11,2010,-2.55
C532621,D,Discount,-1,2010-11-12 15:31:00,107.52,16013,United Kingdom,11,2010,-107.52
C532640,20725,LUNCH BAG RED RETROSPOT,-1,2010-11-12 16:55:00,1.65,17366,United Kingdom,11,2010,-1.65
C532645,35400,WOODEN BOX ADVENT CALENDAR ,-4,2010-11-14 09:59:00,8.95,16444,United Kingdom,11,2010,-35.8
C532797,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-11-14 14:39:00,7.95,17802,United Kingdom,11,2010,-7.95
C532797,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-11-14 14:39:00,5.95,17802,United Kingdom,11,2010,-5.95
C532820,47567B,TEA TIME KITCHEN APRON,-1,2010-11-14 16:27:00,5.95,14382,United Kingdom,11,2010,-5.95
C532830,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2010-11-15 09:56:00,1.65,14911,EIRE,11,2010,-3.3
C532847,21351,CINAMMON & ORANGE WREATH,-16,2010-11-15 10:37:00,1.95,17696,United Kingdom,11,2010,-31.2
C532848,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-11-15 10:45:00,9.95,16523,United Kingdom,11,2010,-9.95
C532848,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,2010-11-15 10:45:00,1.49,16523,United Kingdom,11,2010,-1.49
C532852,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2010-11-15 10:47:00,9.95,16033,United Kingdom,11,2010,-9.95
C532958,20681,PINK POLKADOT CHILDRENS UMBRELLA,-1,2010-11-15 12:21:00,3.25,14606,United Kingdom,11,2010,-3.25
C532958,22178,VICTORIAN GLASS HANGING T-LIGHT,-2,2010-11-15 12:21:00,1.25,14606,United Kingdom,11,2010,-2.5
C532967,21217,RED RETROSPOT ROUND CAKE TINS,-1,2010-11-15 12:53:00,9.95,17757,United Kingdom,11,2010,-9.95
C532970,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2010-11-15 13:04:00,8.5,17231,United Kingdom,11,2010,-8.5
C532970,22505,MEMO BOARD COTTAGE DESIGN,-1,2010-11-15 13:04:00,4.95,17231,United Kingdom,11,2010,-4.95
C532970,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,-1,2010-11-15 13:04:00,4.25,17231,United Kingdom,11,2010,-4.25
C532987,35471A,SET OF 3 BIRD L.BLUE FEATHER,-24,2010-11-15 13:59:00,1.25,14911,EIRE,11,2010,-30.0
C532987,85047,WHITE BEADED GARLAND STRING 20LIGHT,-3,2010-11-15 13:59:00,6.35,14911,EIRE,11,2010,-19.049999999999997
C533002,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2010-11-15 14:58:00,4.95,18260,United Kingdom,11,2010,-4.95
C533002,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-11-15 14:58:00,7.95,18260,United Kingdom,11,2010,-7.95
C533016,21452,TOADSTOOL MONEY BOX,-1,2010-11-15 15:52:00,2.55,12709,Germany,11,2010,-2.55
C533016,22409,MONEY BOX BISCUITS DESIGN,-1,2010-11-15 15:52:00,1.25,12709,Germany,11,2010,-1.25
C533016,22625,RED KITCHEN SCALES,-1,2010-11-15 15:52:00,7.65,12709,Germany,11,2010,-7.65
C533016,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-1,2010-11-15 15:52:00,1.65,12709,Germany,11,2010,-1.65
C533016,21658,GLASS  BEURRE DISH,-1,2010-11-15 15:52:00,3.95,12709,Germany,11,2010,-3.95
C533016,21741,COSY SLIPPER SHOES LARGE GREEN,-1,2010-11-15 15:52:00,2.55,12709,Germany,11,2010,-2.55
C533044,22198,LARGE POPCORN HOLDER ,-2,2010-11-15 16:18:00,1.45,15311,United Kingdom,11,2010,-2.9
C533068,22505,MEMO BOARD COTTAGE DESIGN,-1,2010-11-15 17:26:00,4.95,16161,United Kingdom,11,2010,-4.95
C533068,71053,WHITE METAL LANTERN,-1,2010-11-15 17:26:00,3.75,16161,United Kingdom,11,2010,-3.75
C533068,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2010-11-15 17:26:00,1.65,16161,United Kingdom,11,2010,-1.65
C533068,22465,HANGING METAL STAR LANTERN,-3,2010-11-15 17:26:00,1.65,16161,United Kingdom,11,2010,-4.949999999999999
C533068,22580,ADVENT CALENDAR GINGHAM SACK,-1,2010-11-15 17:26:00,5.95,16161,United Kingdom,11,2010,-5.95
C533068,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2010-11-15 17:26:00,3.25,16161,United Kingdom,11,2010,-3.25
C533068,15060B,FAIRY CAKE DESIGN UMBRELLA,-1,2010-11-15 17:26:00,3.75,16161,United Kingdom,11,2010,-3.75
C533081,21832,CHOCOLATE CALCULATOR,-1,2010-11-16 09:36:00,1.65,17994,United Kingdom,11,2010,-1.65
C533090,85063,CREAM SWEETHEART MAGAZINE RACK,-6,2010-11-16 10:07:00,14.95,14217,United Kingdom,11,2010,-89.69999999999999
C533099,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,2010-11-16 11:14:00,9.95,13353,United Kingdom,11,2010,-9.95
C533099,21843,RED RETROSPOT CAKE STAND,-1,2010-11-16 11:14:00,10.95,13353,United Kingdom,11,2010,-10.95
C533099,22840,ROUND CAKE TIN VINTAGE RED,-1,2010-11-16 11:14:00,7.95,13353,United Kingdom,11,2010,-7.95
C533100,22843,BISCUIT TIN VINTAGE GREEN,-1,2010-11-16 11:23:00,6.75,13534,United Kingdom,11,2010,-6.75
C533100,85099B,JUMBO BAG RED RETROSPOT,-1,2010-11-16 11:23:00,1.95,13534,United Kingdom,11,2010,-1.95
C533108,22752,SET 7 BABUSHKA NESTING BOXES,-24,2010-11-16 11:55:00,7.65,12406,Denmark,11,2010,-183.60000000000002
C533107,21658,GLASS  BEURRE DISH,-1,2010-11-16 11:55:00,3.95,12997,United Kingdom,11,2010,-3.95
C533107,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2010-11-16 11:55:00,1.25,12997,United Kingdom,11,2010,-1.25
C533109,22423,REGENCY CAKESTAND 3 TIER,-16,2010-11-16 12:00:00,10.95,15093,United Kingdom,11,2010,-175.2
C533111,84750B,BLACK SMALL GLASS CAKE STAND,-2,2010-11-16 12:10:00,1.95,13767,United Kingdom,11,2010,-3.9
C533111,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2010-11-16 12:10:00,3.75,13767,United Kingdom,11,2010,-3.75
C533117,21843,RED RETROSPOT CAKE STAND,-1,2010-11-16 12:30:00,9.95,14299,United Kingdom,11,2010,-9.95
C533117,22423,REGENCY CAKESTAND 3 TIER,-1,2010-11-16 12:30:00,10.95,14299,United Kingdom,11,2010,-10.95
C533117,21843,RED RETROSPOT CAKE STAND,-4,2010-11-16 12:30:00,9.95,14299,United Kingdom,11,2010,-39.8
C533117,M,Manual,-1,2010-11-16 12:30:00,12.75,14299,United Kingdom,11,2010,-12.75
C533122,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,-6,2010-11-16 12:39:00,4.25,17695,United Kingdom,11,2010,-25.5
