cust_id,first_purchase,latest_purchase,frequency,total_spent,lifetime_in_days,CV,CLV
17316,"2010-10-15 14:35:00","2010-10-15 14:35:00",1,124.45000000000006,0,553.2798100000003,74284.56450618205
17318,"2009-12-14 13:11:00","2009-12-14 13:11:00",1,164.28,0,730.356024,98059.20656549282
17319,"2010-02-08 15:47:00","2010-02-08 15:47:00",1,29.1,0,129.37278,17369.874062916002
17320,"2010-01-21 16:29:00","2010-12-06 15:38:00",4,1695.1500000000008,319,1884.074467500001,252959.98297037865
17321,"2010-05-11 12:10:00","2010-11-10 12:56:00",4,1040.3200000000004,183,1156.2636640000005,155242.50330870086
17322,"2009-12-03 11:46:00","2010-11-28 14:41:00",5,922.5900000000006,360,820.3301244000005,110139.32722821775
17323,"2010-01-10 11:58:00","2010-10-28 19:59:00",5,644.5200000000002,291,573.0814032000003,76943.16997271909
17324,"2009-12-18 15:29:00","2010-12-08 12:45:00",9,1311.6399999999996,355,647.9210124444444,86991.30055701849
17325,"2010-03-08 11:31:00","2010-10-25 09:20:00",2,512.77,231,1139.836433,153036.9471347326
17326,"2010-06-28 14:05:00","2010-10-27 15:38:00",2,321.94999999999976,121,715.6626549999995,96086.44251814095
17327,"2010-05-26 11:20:00","2010-10-26 09:54:00",2,152.35,153,338.658815,45469.077551293005
17328,"2010-02-04 17:11:00","2010-02-04 17:11:00",1,104.7,0,465.47526000000005,62495.73245317201
17329,"2009-12-03 16:09:00","2009-12-08 16:57:00",3,481.32,5,713.2841520000001,95767.09947265442
17330,"2010-03-02 09:20:00","2010-06-13 12:34:00",2,59.900000000000006,103,133.15171,17877.241518362003
17332,"2010-02-21 14:41:00","2010-06-29 16:10:00",5,838.2699999999999,128,745.3561531999999,100073.15691216903
17334,"2010-10-29 12:16:00","2010-10-29 12:16:00",1,328.13,0,1458.800354,195861.7448888188
17335,"2010-01-24 11:15:00","2010-11-21 10:17:00",2,508,301,1129.2332000000001,151613.33374504003
17336,"2010-08-24 15:37:00","2010-08-24 15:37:00",1,81.12,0,360.643296,48420.762336211206
17338,"2010-03-10 16:09:00","2010-11-29 16:13:00",9,5498.64,264,2716.205968,364683.78891680966
17339,"2010-07-18 13:08:00","2010-12-09 14:44:00",2,119,144,264.5251,35515.72188122
17340,"2010-02-14 14:54:00","2010-12-08 15:56:00",8,10051.530000000004,297,5585.886509250003,749973.4116822258
17341,"2010-06-17 18:17:00","2010-12-08 12:46:00",3,1108.47,174,1642.678642,220549.64836793242
17342,"2010-02-08 09:16:00","2010-11-25 11:07:00",4,1227.5400000000002,290,1364.3493330000003,183180.54301711265
17343,"2009-12-03 18:30:00","2010-11-28 10:33:00",5,1066.3,360,948.111308,127295.5100569576
17344,"2009-12-11 12:31:00","2009-12-11 12:31:00",1,307.53999999999996,0,1367.2613319999998,183571.51440925038
17345,"2009-12-01 16:17:00","2010-11-29 11:54:00",6,1066.9400000000003,363,790.5669753333336,106143.26135559911
17346,"2010-04-18 12:18:00","2010-12-01 14:34:00",12,2646.440000000001,227,980.4619126666671,131638.9734108346
17348,"2010-03-10 12:13:00","2010-09-28 10:49:00",4,1316.8900000000003,202,1463.6573905000005,196513.86129478918
17349,"2010-03-18 14:26:00","2010-11-24 15:09:00",4,741.5000000000001,251,824.1401750000001,110650.87300388502
17350,"2010-02-01 15:38:00","2010-11-10 16:15:00",3,619.9710000000001,282,918.7556906000002,123354.16028247535
17351,"2009-12-10 18:43:00","2010-10-08 15:40:00",9,1401.0800000000006,302,692.1023848888892,92923.18882042903
17352,"2010-01-12 16:13:00","2010-01-12 16:13:00",1,36.25,0,161.16025000000002,21637.729717550003
17353,"2010-03-25 12:52:00","2010-08-05 08:54:00",2,1502,133,3338.7958000000003,448274.0694587601
17354,"2010-10-07 13:22:00","2010-10-07 13:42:00",3,1750.4000000000024,0,2593.9761066666706,348272.9388285019
17355,"2010-11-18 13:18:00","2010-11-18 13:18:00",1,285.11,0,1267.542038,170182.9826143636
17356,"2010-01-20 12:14:00","2010-06-03 10:25:00",4,768.2500000000001,134,853.8714625000001,114642.66107246753
17358,"2010-02-24 16:42:00","2010-11-28 13:21:00",3,500.1999999999999,277,741.2630533333332,99523.60831925066
17359,"2010-03-01 14:48:00","2010-03-01 14:48:00",1,156.6,0,696.21228,93474.992379816
17360,"2010-10-01 12:07:00","2010-11-19 12:00:00",3,645.5899999999995,49,956.7213406666659,128451.51198485604
17361,"2010-02-01 14:30:00","2010-02-01 14:33:00",2,392.44,0,872.354876,117124.2848324872
17362,"2010-01-06 10:53:00","2010-11-04 12:39:00",5,711.8100000000001,302,632.9129796000001,84976.28904965114
17363,"2010-11-02 17:25:00","2010-11-09 17:11:00",3,940.8599999999999,7,1394.2917959999997,187200.68397291118
17364,"2009-12-07 15:28:00","2010-11-28 15:47:00",17,7589.239999999992,356,1984.7201877647037,266472.89879370225
17365,"2010-02-01 11:56:00","2010-11-18 10:19:00",7,3423.4199999999987,290,2174.262947999999,291921.3267769655
17366,"2010-09-09 19:46:00","2010-10-03 16:04:00",2,1096.2400000000005,24,2436.831896000001,327174.4113871314
17368,"2009-12-15 17:45:00","2010-11-29 15:48:00",6,913.4700000000009,349,676.8508210000007,90875.4802992663
17369,"2010-09-10 09:49:00","2010-09-10 09:49:00",1,979.1999999999999,0,4353.32736,584487.308673792
17371,"2009-12-08 12:25:00","2010-03-26 14:01:00",3,238.66000000000003,108,353.67820933333337,47485.614477153875
17372,"2009-12-03 18:41:00","2010-11-23 11:12:00",20,3034.879999999997,355,674.6234751999993,90576.43195199735
17373,"2010-02-28 14:17:00","2010-10-17 13:35:00",3,520.5799999999999,231,771.4648546666666,103578.56861022692
17374,"2010-11-09 17:14:00","2010-11-09 17:14:00",1,231.34,0,1028.491372,138087.5142857384
17375,"2010-10-04 09:14:00","2010-10-04 09:14:00",1,260.45,0,1157.90861,155463.357377542
17376,"2010-07-05 11:11:00","2010-10-31 10:42:00",2,250.44000000000003,118,556.7030760000001,74744.17973052722
17377,"2009-12-02 12:39:00","2010-12-09 10:42:00",60,14218.490000000003,372,1053.5427140333336,141450.96258008626
17378,"2010-11-30 18:46:00","2010-11-30 18:46:00",1,10.95,0,48.681509999999996,6536.0866319219995
17380,"2010-06-23 11:24:00","2010-10-01 16:42:00",3,645,100,955.8470000000001,128334.12108340002
17381,"2010-06-09 12:55:00","2010-12-06 09:45:00",12,19726.75999999999,180,7308.435800666663,981246.6691562678
17382,"2010-05-19 11:33:00","2010-09-30 10:53:00",7,836.88,134,531.5144434285714,71362.29850649554
17383,"2010-09-12 14:54:00","2010-09-12 14:54:00",1,110.69999999999999,0,492.15006,66077.149785732
17384,"2010-08-29 16:01:00","2010-08-29 16:01:00",1,171.15,0,760.89867,102159.92941127402
17386,"2010-11-19 13:40:00","2010-11-19 13:40:00",1,126.35,0,561.72683,75418.679994826
17388,"2009-12-10 11:45:00","2010-10-15 10:39:00",7,1432.0100000000007,309,909.4900082857147,122110.12939045829
17389,"2009-12-04 12:06:00","2010-11-30 12:21:00",27,25391,361,4180.863251851852,561331.8980927838
17390,"2010-10-15 11:29:00","2010-10-15 11:29:00",1,149.3,0,663.7579400000001,89117.60129186802
17392,"2010-09-15 16:17:00","2010-09-15 16:17:00",1,168.64999999999998,0,749.7841699999999,100667.67218937399
17393,"2010-08-08 15:53:00","2010-10-25 11:10:00",2,381.1499999999999,78,847.2583349999999,113754.76802543699
17395,"2010-07-19 15:34:00","2010-07-19 15:34:00",1,97.5,0,433.4655,58198.03165410001
17396,"2010-09-24 13:04:00","2010-12-03 09:45:00",7,1476.2999999999997,70,937.6192199999998,125886.81923948399
17397,"2010-10-19 13:20:00","2010-10-19 13:20:00",1,536.77,0,2386.372066,320399.56359970523
17400,"2009-12-17 15:41:00","2010-05-07 17:49:00",3,2547.090000000001,141,3774.6175740000017,506788.4596439031
17401,"2010-06-16 16:54:00","2010-06-16 16:54:00",1,114.84999999999998,0,510.6001299999999,68554.29677408599
17402,"2009-12-16 17:40:00","2010-12-05 15:06:00",12,2462.329999999998,354,912.252226166666,122480.99084003415
17403,"2010-09-15 12:29:00","2010-09-15 12:29:00",1,118.95000000000003,0,528.8279100000002,71001.59861800203
17404,"2010-01-07 11:31:00","2010-10-26 15:48:00",8,15874.299999999996,292,8821.745367499998,1184426.9408803582
17406,"2009-12-06 13:45:00","2010-12-08 10:35:00",11,2704.6299999999997,367,1202.4244053999998,161440.14600269587
17407,"2010-10-24 11:57:00","2010-10-24 11:57:00",1,552.8999999999999,0,2458.0828199999996,330027.60719540395
17408,"2010-07-13 14:02:00","2010-07-27 13:17:00",2,283.44,14,630.058776,84593.0773950672
17409,"2009-12-11 12:17:00","2010-10-14 10:10:00",8,7021.659999999997,307,3902.1120034999985,523906.1422363175
17411,"2009-12-03 12:02:00","2010-11-18 11:55:00",2,646.44,350,1436.9714760000002,192930.95170500723
17412,"2009-12-02 13:51:00","2010-12-02 16:29:00",10,3159.46,365,1404.6327268000002,188589.080092167
17413,"2010-05-19 11:11:00","2010-10-31 12:33:00",2,560.14,165,1245.135206,167174.5920550132
17414,"2009-12-03 16:49:00","2010-10-12 16:53:00",4,1471.5200000000004,313,1635.5209040000007,219588.6347170289
17416,"2009-12-14 16:29:00","2010-11-11 12:47:00",15,10405.030000000006,332,3304.191598142859,443628.0331881762
17417,"2010-06-09 10:00:00","2010-06-09 10:00:00",1,164.18,0,729.9114440000001,97999.51627661682
17418,"2010-11-17 13:42:00","2010-11-17 13:42:00",1,206.6,0,918.50228,123320.13681781602
17419,"2010-01-25 13:19:00","2010-12-07 15:04:00",8,2273.9499999999994,316,1263.6908637499996,169665.9154869752
17420,"2010-11-03 13:09:00","2010-12-01 09:56:00",4,485.6,28,719.6268266666667,96618.68092728534
17421,"2009-12-04 15:43:00","2010-11-18 16:57:00",3,1059.4099999999996,349,1569.9749926666661,210788.29646041046
17422,"2010-06-23 10:19:00","2010-11-23 10:24:00",5,1615.3900000000008,153,1436.3401724000007,192846.19149480338
17423,"2010-11-11 12:26:00","2010-11-11 12:26:00",1,420.53999999999996,0,1869.636732,251021.5408391304
17426,"2010-02-17 13:39:00","2010-09-13 12:35:00",7,3040.5099999999993,208,1931.0713368571426,259269.88604338106
17428,"2009-12-01 17:28:00","2010-12-06 09:37:00",18,14562.910000000009,370,3808.457957529414,511331.9439854057
17429,"2010-10-06 12:30:00","2010-11-08 13:28:00",2,832.5399999999998,33,1850.6531659999998,248472.7655041252
17430,"2010-08-17 11:52:00","2010-12-09 13:05:00",3,469.41,114,695.634326,93397.3950042772
17432,"2009-12-03 19:13:00","2010-11-19 17:01:00",7,1385.6300000000008,351,880.0334077142863,118155.22139321706
17433,"2010-11-19 13:37:00","2010-11-19 13:37:00",1,266.80000000000007,0,1186.1394400000004,159253.69072116807
17435,"2010-10-24 13:55:00","2010-10-24 13:55:00",1,331.3500000000001,0,1473.1158300000004,197783.77219062607
17436,"2009-12-07 12:31:00","2010-10-27 13:43:00",3,317.76,324,470.89913600000006,63223.95397745921
17437,"2010-06-28 11:11:00","2010-06-28 11:11:00",1,373.1699999999999,0,1659.0391859999997,222746.2509985692
17438,"2010-03-08 16:53:00","2010-09-21 14:12:00",4,1034.32,197,1149.594964,154347.1489755608
17439,"2010-02-22 12:48:00","2010-02-22 12:48:00",1,325.74,0,1448.174892,194435.14698468242
17440,"2010-06-08 14:40:00","2010-06-08 14:40:00",1,137.16,0,609.785928,81871.20022232161
17441,"2009-12-07 13:32:00","2009-12-07 13:32:00",1,293.35,0,1304.1754300000002,175101.46241774605
17442,"2010-02-15 15:54:00","2010-11-23 14:46:00",9,2371.74,281,1171.5868546666666,157299.82859862692
17448,"2010-03-04 17:29:00","2010-07-30 14:07:00",46,14556.969999999917,148,1438.1639383555473,193091.05432428018
17449,"2009-12-09 14:16:00","2010-11-17 13:50:00",6,2430.290000000001,343,1800.7638803333339,241774.52025409017
17450,"2010-09-27 16:59:00","2010-12-07 09:43:00",7,52422.299999999996,71,33294.15162,4470146.043634764
17454,"2010-01-15 15:40:00","2010-09-03 10:43:00",6,1030.4100000000003,231,763.4994630000002,102509.11760119864
17456,"2010-09-09 15:28:00","2010-12-09 15:23:00",2,975.5600000000002,91,2168.5723240000007,291157.2910793529
17457,"2009-12-07 14:52:00","2010-11-25 13:05:00",9,4247.11,353,1888.1801638,253511.22278814836
17458,"2010-11-23 11:43:00","2010-11-23 11:43:00",1,213.07999999999993,0,947.3110639999998,127188.06753698077
17460,"2010-01-22 13:25:00","2010-12-02 15:14:00",12,1605.8400000000015,314,594.9369560000006,79877.54457386328
17463,"2010-04-29 17:57:00","2010-05-28 10:04:00",2,661.4999999999999,29,1470.44835,197425.63045737
17464,"2010-03-30 13:15:00","2010-07-05 13:24:00",2,710.98,97,1580.4374420000001,212193.00792529242
17465,"2009-12-03 13:25:00","2010-10-10 11:56:00",7,2542.79,311,1614.9622545714287,216828.3852157201
17467,"2010-11-09 12:58:00","2010-11-09 12:58:00",1,102.6,0,456.13908,61242.236386776
17468,"2010-11-29 17:25:00","2010-11-29 17:25:00",1,57.8,0,256.96724,34500.986970328006
17469,"2009-12-16 15:06:00","2010-11-04 17:38:00",12,3180.2799999999997,323,1178.2407353333333,158193.19325547107
17470,"2010-07-19 16:16:00","2010-12-07 09:57:00",7,1679.8000000000002,141,1066.8649771428572,143239.63893414973
17471,"2010-08-22 11:53:00","2010-08-22 11:53:00",1,321.65,0,1429.99157,191993.814169654
17472,"2010-03-21 13:27:00","2010-03-21 13:27:00",1,224.80999999999992,0,999.4602979999996,134189.73842213556
17473,"2010-09-09 19:03:00","2010-10-27 11:45:00",2,607,48,1349.3003,181160.02673866003
17474,"2010-04-19 10:43:00","2010-04-19 10:43:00",1,1047,0,4654.7526,624957.32453172
17476,"2009-12-02 12:09:00","2010-11-09 10:21:00",2,489.85999999999996,342,1088.909794,146199.4245439868
17477,"2010-03-02 11:53:00","2010-04-06 10:06:00",2,1144.3,35,2543.66447,341517.987804034
17478,"2010-03-16 14:19:00","2010-10-27 15:01:00",2,1272.8,225,2829.30712,379868.998406864
17479,"2010-03-17 09:26:00","2010-03-17 09:26:00",1,389.25999999999993,0,1730.5721079999998,232350.4184787176
17480,"2010-09-21 12:31:00","2010-09-21 12:31:00",1,390.21,0,1734.7956179999999,232917.4762230396
17482,"2010-05-10 14:10:00","2010-08-09 15:33:00",2,778.1900000000002,91,1729.8385510000005,232251.92950207228
17483,"2010-10-21 12:43:00","2010-10-21 12:43:00",1,177.69,0,789.974202,106063.6743037644
17484,"2010-03-25 16:17:00","2010-05-12 15:41:00",2,209.57,48,465.853153,62546.46919871661
17487,"2009-12-11 15:06:00","2009-12-11 15:06:00",1,160.54999999999998,0,713.77319,95832.75879041801
17488,"2010-03-08 14:07:00","2010-03-08 14:07:00",1,336.50000000000006,0,1496.0117000000002,200857.82206774005
17490,"2010-05-19 12:40:00","2010-11-16 18:47:00",2,658.18,181,1463.0683219999999,196434.7716620284
17491,"2010-04-28 11:57:00","2010-12-07 12:18:00",8,2422.2,223,1346.0770949999999,180727.27214430898
17492,"2010-07-09 13:27:00","2010-08-18 15:10:00",2,747.8499999999998,40,1662.3957649999995,223196.91267958295
17493,"2010-11-19 16:57:00","2010-11-19 16:57:00",1,100.91,0,448.625678,60233.470504771605
17494,"2010-07-26 10:06:00","2010-07-26 10:06:00",1,54.699999999999996,0,243.18526,32650.588015172
17495,"2010-11-14 11:50:00","2010-11-14 11:50:00",1,309.16,0,1374.4635280000002,184538.49708904163
17496,"2010-01-14 13:36:00","2010-05-25 10:25:00",3,1141.8399999999997,131,1692.130757333333,227189.19816723943
17497,"2010-04-08 08:01:00","2010-11-14 14:17:00",2,287.25000000000006,220,638.5280250000002,85730.17739815504
17499,"2010-05-27 09:59:00","2010-05-27 09:59:00",1,718.51,0,3194.3517580000002,428880.6946029477
17504,"2010-02-08 09:22:00","2010-11-24 09:49:00",9,6568.089999999999,289,3244.4905024444442,435612.4327372965
17505,"2010-04-13 16:33:00","2010-06-07 12:10:00",3,1289.6399999999999,55,1911.1605039999997,256596.61382014878
17508,"2009-12-07 11:46:00","2010-11-23 12:22:00",7,4191.919999999999,351,2662.348276571428,357452.7367786884
17510,"2010-10-15 10:20:00","2010-10-15 10:20:00",1,206.08000000000004,0,916.1904640000002,123009.74731566085
17511,"2009-12-02 10:52:00","2010-12-07 09:51:00",31,84541.16999999993,370,12124.29463180644,1627834.4707145228
17512,"2009-12-10 19:35:00","2010-09-13 10:46:00",8,2542.829999999998,277,1413.114201749999,189727.82157819872
17513,"2010-08-17 15:08:00","2010-10-27 11:13:00",2,645.5999999999999,71,1435.10424,192680.252491728
17514,"2010-02-08 14:00:00","2010-02-08 14:00:00",1,334.18000000000006,0,1485.6974440000004,199473.00736581685
17515,"2010-06-07 13:29:00","2010-11-10 13:47:00",5,978.4399999999999,156,869.9897104,116806.73249566689
17516,"2010-11-26 12:50:00","2010-11-26 12:50:00",1,189.46999999999997,0,842.3457259999999,113095.1903333572
17518,"2010-03-28 13:31:00","2010-10-10 12:40:00",2,329.41999999999996,196,732.267718,98315.8748076596
17519,"2009-12-01 09:57:00","2010-12-06 15:18:00",10,3265.449999999998,370,1451.753760999999,194915.65381013407
17521,"2010-10-01 11:49:00","2010-11-10 16:25:00",2,554.85,40,1233.3760650000002,165595.78391424302
17524,"2010-09-27 16:20:00","2010-09-27 16:29:00",2,394.13999999999993,0,876.1338059999999,117631.6522879332
17525,"2010-10-07 09:12:00","2010-11-07 11:54:00",2,739.1999999999998,31,1643.1676799999996,220615.30768569597
17526,"2009-12-17 16:18:00","2010-12-09 12:20:00",9,2970.1400000000012,357,1467.1831568888895,196987.23844684748
17529,"2010-01-11 12:29:00","2010-04-08 17:51:00",2,1240.2499999999998,87,2756.9517249999994,370154.40389229497
17530,"2009-12-06 16:17:00","2010-12-09 20:01:00",3,756.5100000000003,368,1121.0973860000006,150521.0014586093
17531,"2010-03-31 12:57:00","2010-06-30 12:17:00",2,970.1200000000001,91,2156.479748,289533.71522192564
17532,"2010-11-19 08:13:00","2010-11-19 08:13:00",1,65.34,0,290.48857200000003,39001.63475157841
17533,"2010-10-01 09:14:00","2010-10-01 09:14:00",1,34.8,0,154.71384,20772.220528848
17534,"2010-02-25 16:55:00","2010-09-14 13:32:00",4,1445.47,201,1606.5676315,215701.3046539793
17536,"2010-01-26 12:00:00","2010-10-15 12:09:00",2,288.33,262,640.928757,86052.50495808541
17539,"2009-12-13 12:36:00","2010-04-01 12:07:00",4,1226.5700000000004,109,1363.2712265000005,183035.79406658837
17540,"2010-04-19 09:47:00","2010-11-21 11:37:00",4,1011.7000000000002,216,1124.4539650000002,150971.66313962304
17541,"2010-07-18 11:36:00","2010-07-18 11:36:00",1,124.46000000000005,0,553.3242680000003,74290.53353506964
17542,"2010-03-08 12:08:00","2010-03-08 12:17:00",2,170.94999999999993,0,380.0047549999999,51020.274416760985
17543,"2010-06-08 12:41:00","2010-06-08 12:41:00",1,120.04999999999998,0,533.7182899999999,71658.19179563799
17544,"2010-11-14 14:47:00","2010-11-14 15:08:00",3,960.6899999999999,0,1423.678534,191146.2120676148
17545,"2010-05-11 10:04:00","2010-11-14 15:30:00",3,802.58,187,1189.3700546666669,159687.44015366698
17547,"2010-02-12 14:34:00","2010-11-29 09:41:00",2,727.8500000000004,290,1617.9377650000008,217227.88379198313
17548,"2010-11-08 16:19:00","2010-11-26 15:19:00",3,627.9599999999998,18,930.5948559999997,124943.71267524316
17550,"2010-02-07 15:07:00","2010-11-07 14:51:00",6,2280.48,273,1689.759664,226870.8499599008
17552,"2010-03-22 09:19:00","2010-12-02 18:46:00",10,2154.8800000000006,255,958.0165504000003,128625.40969311493
17553,"2010-04-08 09:44:00","2010-08-24 09:49:00",3,2270,138,3363.9886666666666,451656.51916173333
17555,"2010-05-02 16:02:00","2010-10-10 12:09:00",3,574.48,161,851.3410613333334,114302.92384494828
17556,"2010-11-25 17:00:00","2010-11-25 17:00:00",1,142.77,0,634.7268660000001,85219.82542826522
17557,"2009-12-07 10:15:00","2009-12-07 10:15:00",1,34,0,151.15720000000002,20294.698217840003
17558,"2010-11-11 14:36:00","2010-11-11 14:36:00",1,259.17,0,1152.217986,154699.3216799292
17559,"2010-07-15 12:02:00","2010-07-15 12:02:00",1,167.62,0,745.204996,100052.86221395122
17560,"2010-02-17 12:11:00","2010-11-09 14:49:00",4,1040.8500000000001,265,1156.8527325000002,155321.59294146154
17561,"2009-12-06 13:29:00","2010-11-14 12:36:00",3,554.7199999999999,343,822.0580586666666,110371.32348431574
17563,"2010-04-07 10:02:00","2010-05-10 14:54:00",2,392.38000000000005,33,872.2215020000001,117106.37774582441
17565,"2010-05-02 11:54:00","2010-05-02 11:54:00",1,131.83,0,586.089814,78689.70782523081
17567,"2010-09-24 10:48:00","2010-12-02 15:18:00",2,1024.55,69,2277.472195,305778.427339529
17568,"2010-03-16 16:45:00","2010-03-16 16:45:00",1,382.7899999999998,0,1701.8077819999992,228488.4567884403
17570,"2010-11-23 11:56:00","2010-11-23 11:56:00",1,100,0,444.58000000000004,59690.288876000006
17571,"2010-06-15 12:50:00","2010-06-15 12:50:00",1,205.23999999999998,0,912.4559919999999,122508.3488891024
17572,"2009-12-15 10:00:00","2010-12-01 12:51:00",7,496.26,351,315.18181542857144,42317.00393943395
17575,"2010-02-10 13:48:00","2010-02-10 13:48:00",1,171.7,0,763.34386,102488.22600009199
17576,"2009-12-03 16:54:00","2010-12-09 16:57:00",23,5434.1299999999965,371,1050.3937023478254,141028.16934336422
17577,"2010-02-09 10:10:00","2010-03-04 13:01:00",2,348.74999999999994,23,775.236375,104084.94122752499
17578,"2010-06-28 11:55:00","2010-08-22 13:10:00",6,903.8700000000002,55,669.7375410000002,89920.43567725024
17579,"2010-05-10 14:28:00","2010-05-10 14:28:00",1,304.37999999999994,0,1353.2126039999998,181685.3012807688
17580,"2010-10-13 14:28:00","2010-11-28 11:08:00",2,329.54999999999995,46,732.5566949999999,98354.67349542899
17581,"2009-12-03 12:34:00","2010-12-02 14:49:00",20,7712.709999999993,364,1804.6929535789457,242302.04627200714
17582,"2010-03-26 12:23:00","2010-09-19 13:37:00",4,1275.4300000000003,177,1417.5766735000004,190326.96285279177
17583,"2010-05-28 14:24:00","2010-05-28 14:24:00",1,135.95,0,604.40651,81148.94772692201
17584,"2010-01-25 08:17:00","2010-08-29 12:43:00",4,4067.119999999999,216,4520.400523999999,606918.9192333927
17585,"2010-08-18 16:39:00","2010-09-20 14:49:00",3,960.2300000000004,33,1422.9968446666671,191054.686958005
17586,"2010-03-30 13:12:00","2010-03-30 13:12:00",1,167.4,0,744.2269200000001,99921.54357842401
17587,"2010-03-21 14:16:00","2010-03-21 14:16:00",1,181.66000000000003,0,807.6240280000002,108433.37877214163
17588,"2010-03-12 12:34:00","2010-11-08 15:45:00",4,1699.3500000000001,241,1888.7425575000002,253586.73100357654
17589,"2010-03-07 13:48:00","2010-11-19 14:27:00",14,11645.700000000019,257,3698.175218571435,496525.1408308817
17591,"2010-01-17 16:09:00","2010-12-07 15:39:00",2,550.7000000000002,324,1224.1510300000004,164357.21042006605
17592,"2009-12-01 10:49:00","2009-12-01 10:49:00",1,148.3,0,659.3121400000001,88520.69840310802
17593,"2009-12-04 14:35:00","2010-10-26 17:55:00",6,4168.46,326,3088.6899113333334,414694.3026134183
17594,"2010-04-14 08:53:00","2010-09-16 19:17:00",2,1504.6999999999998,155,3344.7976299999996,449079.88835858594
17596,"2009-12-15 13:21:00","2010-12-06 12:34:00",7,2092.7400000000007,356,1329.1290702857148,178451.7930605147
17597,"2010-05-05 15:33:00","2010-10-17 10:13:00",4,1439.7200000000003,165,1600.1767940000004,214843.25675138686
17598,"2010-11-23 17:43:00","2010-11-23 17:43:00",1,409.98,0,1822.689084,244718.24633382482
17599,"2010-08-19 12:50:00","2010-08-19 12:50:00",1,52.05,0,231.40389,31068.795359958
17601,"2010-11-24 14:29:00","2010-11-24 14:29:00",1,305.4699999999998,0,1358.0585259999991,182335.92542951708
17602,"2010-03-30 17:25:00","2010-08-24 17:31:00",8,2348.1600000000026,147,1304.9312160000015,175202.9359088354
17603,"2009-12-10 09:44:00","2010-04-01 11:51:00",3,1398.7600000000004,112,2072.869069333334,278307.961560646
17604,"2010-01-27 12:19:00","2010-10-13 10:17:00",4,636.5700000000002,259,707.5157265000003,94992.61797448834
17605,"2010-04-28 14:45:00","2010-04-28 14:45:00",1,160.75,0,714.6623500000001,95952.13936817001
17606,"2009-12-02 13:32:00","2009-12-02 13:32:00",1,87.30000000000001,0,388.11834000000005,52109.622188748006
17607,"2010-11-28 13:11:00","2010-11-28 13:11:00",1,333.81000000000006,0,1484.0524980000002,199252.15329697565
17608,"2010-04-11 13:37:00","2010-09-16 16:15:00",2,305.1099999999999,158,678.2290189999998,91060.52019478177
17609,"2010-04-09 16:54:00","2010-11-02 10:00:00",6,782.12,207,579.5248493333333,77808.28122616187
17610,"2009-12-06 16:07:00","2010-06-17 16:34:00",5,1529.4900000000014,193,1359.961328400001,182591.39986590663
17611,"2009-12-01 13:29:00","2010-10-14 15:45:00",13,4387.759999999989,317,1500.5464159999965,201466.66301427473
17612,"2009-12-17 11:59:00","2010-11-25 19:41:00",12,3346.410000000001,343,1239.7891315000006,166456.8163312794
17615,"2010-08-11 12:54:00","2010-11-17 08:42:00",3,403.5999999999999,98,598.1082933333332,80303.33530117865
17616,"2010-09-14 10:43:00","2010-12-07 10:04:00",2,489.59999999999997,84,1088.33184,146121.827168448
17617,"2010-05-30 12:48:00","2010-05-30 12:48:00",1,395.3299999999999,0,1757.5581139999997,235973.61901349077
17618,"2010-01-24 11:03:00","2010-11-21 12:31:00",8,3101.6599999999985,301,1723.6700034999992,231423.7267439176
17621,"2010-10-04 09:37:00","2010-10-31 10:14:00",3,1795.22,27,2660.396358666667,357190.6679865758
17622,"2010-04-20 13:38:00","2010-04-21 12:36:00",2,1130.2099999999998,1,2512.3438089999995,337312.80695271975
17623,"2009-12-14 14:36:00","2010-10-26 14:12:00",6,1856.6199999999997,316,1375.6935326666664,184703.6402215985
17624,"2009-12-20 12:35:00","2010-09-28 14:07:00",2,725.1500000000001,282,1611.9359350000002,216422.06489215704
17625,"2009-12-15 11:49:00","2010-09-19 14:51:00",4,4020.8000000000047,278,4468.918160000006,600006.7837815528
17626,"2010-04-16 12:15:00","2010-04-16 12:15:00",1,254,0,1129.2332000000001,151613.33374504003
17627,"2010-08-18 11:27:00","2010-08-18 11:27:00",1,296.36000000000007,0,1317.5572880000004,176898.14011291368
17629,"2010-10-14 13:35:00","2010-11-16 14:46:00",2,641.4000000000001,33,1425.7680600000003,191426.75642533205
17631,"2009-12-09 14:15:00","2010-11-30 10:02:00",4,470.16,356,522.559332,70159.9655448504
17633,"2010-11-15 14:55:00","2010-11-25 11:28:00",3,732.55,10,1085.5902633333333,145753.73705371266
17635,"2010-04-28 10:51:00","2010-10-11 15:12:00",3,1265.5799999999997,166,1875.5051879999996,251809.45265229358
17638,"2009-12-18 09:58:00","2010-03-02 14:32:00",2,842.3999999999999,74,1872.5709599999998,251415.49674571198
17639,"2010-08-13 11:59:00","2010-11-17 16:11:00",5,506.6700000000001,96,450.5106972000001,60486.55732960586
17640,"2010-03-23 09:15:00","2010-11-25 14:27:00",5,2547.2799999999997,247,2264.9394847999997,304095.75809611456
17642,"2009-12-05 16:01:00","2010-10-06 13:20:00",3,1112.2000000000005,305,1648.2062533333342,221291.7976262908
17643,"2010-07-22 13:07:00","2010-12-01 14:38:00",2,439.69999999999993,132,977.4091299999999,131229.100093886
17644,"2010-02-16 08:44:00","2010-11-10 10:18:00",9,3132.959999999998,267,1547.6126186666659,207785.87492994763
