index,cust_id,frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
2252,17082,2.0,330.0,381.0,909.99,1.1,728.1963450353198,762.7401118630329
2253,17083,5.0,259.0,325.0,419.02199999999993,2.66,419.6539988402221,1081.3151408882682
2254,17085,19.0,357.0,390.0,323.218947368421,7.9,329.05326820329907,2526.0470526044305
2255,17090,4.0,134.0,165.0,136.1925,3.73,201.73852951924763,739.0195818422966
2256,17091,10.0,356.0,380.0,370.684,4.39,376.16884080472937,1599.3304351911659
2257,17092,5.0,238.0,332.0,705.984,2.62,651.4995821206311,1648.2075162300346
2258,17095,3.0,294.0,381.0,315.39666666666665,1.51,345.7370148454016,500.1818935914661
2259,17096,6.0,172.0,212.0,350.19166666666666,4.42,362.11686892804886,1565.1123861333074
2260,17097,1.0,65.0,87.0,174.72,2.04,309.18655926911174,609.6418409942698
2261,17098,2.0,159.0,197.0,145.8,1.88,248.87675312798575,451.44509948962707
2262,17101,2.0,156.0,207.0,358.46,1.81,382.26256609990855,666.8564621575532
2263,17107,3.0,280.0,334.0,1215.2,1.69,990.19602893594,1605.9134797997094
2264,17109,1.0,91.0,154.0,225.73000000000002,1.41,332.4932174887721,442.90491596441757
2265,17110,1.0,90.0,267.0,150.3,0.93,298.028970684048,253.08607407133937
2266,17113,4.0,123.0,354.0,451.7425,2.04,445.00050065429673,874.2414876060071
2267,17115,3.0,186.0,391.0,496.6133333333334,1.48,475.5283925947325,672.2263391650647
2268,17122,2.0,111.0,156.0,165.08,2.23,260.9696642259763,565.5911829022225
2269,17123,1.0,133.0,229.0,414.51,1.05,418.747499761022,409.5870469362079
2270,17126,3.0,84.0,122.0,261.2133333333333,3.62,306.9297151982872,1095.882103661891
2271,17127,4.0,307.0,392.0,254.27000000000004,1.87,292.76614922040045,527.1313035699801
2272,17132,1.0,36.0,145.0,596.63,1.47,501.9588033282546,687.3543424408441
2273,17133,4.0,154.0,285.0,1779.1175,2.45,1468.2927172139096,3476.1298675419134
2274,17135,3.0,208.0,236.0,213.57666666666668,2.24,272.8112827616885,591.7545447589946
2275,17137,4.0,261.0,334.0,183.3275,2.15,238.075569637931,492.66760680788036
2276,17138,5.0,284.0,330.0,461.63800000000003,2.63,454.0847993541505,1154.844736216663
2277,17139,8.0,308.0,354.0,1040.12375,3.79,960.2035604120439,3524.748793135706
2278,17141,1.0,266.0,341.0,347.89,0.76,388.30857463665876,273.61771719302243
2279,17142,2.0,280.0,341.0,239.625,1.21,307.7262024935959,354.92175229646216
2280,17143,1.0,98.0,172.0,262.6,1.3,349.3392572566387,427.93118792726597
2281,17145,2.0,146.0,315.0,1111.94,1.29,854.8645709813361,1054.941579835137
2282,17146,9.0,240.0,332.0,454.09555555555556,4.46,450.3876249436249,1949.7518870540493
2283,17147,4.0,245.0,354.0,308.94,2.04,334.9120277244509,659.0797079533463
2284,17150,5.0,357.0,390.0,247.28000000000003,2.28,280.8982605761174,617.9538027237218
2285,17155,4.0,209.0,393.0,124.425,1.87,192.66679684508603,346.0033201655176
2286,17157,15.0,255.0,392.0,300.0493333333333,6.27,309.0264575574311,1875.4583346683646
2287,17158,1.0,95.0,299.0,414.53,0.85,418.7566378352112,322.3041788808198
2288,17159,1.0,168.0,302.0,299.41,0.84,366.15788280193755,284.2940886826708
2289,17160,10.0,361.0,392.0,586.519,4.27,569.0742380270397,2354.446808492688
2290,17163,1.0,230.0,332.0,265.44,0.78,350.63686379151096,252.27469150778543
2291,17165,4.0,347.0,385.0,314.995,1.9,339.5799131157446,621.1880074222942
2292,17167,2.0,66.0,102.0,304.71000000000004,2.95,348.5491858345044,1016.1544547941984
2293,17170,1.0,15.0,46.0,106.19999999999999,2.8,277.8795170967706,768.0211177509535
2294,17172,1.0,296.0,383.0,301.99,0.69,367.3366943723497,233.93102900093692
2295,17176,1.0,151.0,334.0,309.85,0.77,370.92795752872155,262.6795832606272
2296,17179,2.0,180.0,219.0,301.15,1.73,346.31626241599577,577.6523263925521
2297,17180,6.0,265.0,344.0,214.54833333333332,2.99,248.90220820180375,719.3522114175026
2298,17181,1.0,222.0,252.0,155.52,0.97,300.41400804744,273.73115886745217
2299,17182,1.0,296.0,375.0,142.8,0.7,294.60219286308245,191.18102120673882
2300,17184,1.0,161.0,387.0,147.86,0.68,296.9141256329605,184.363099372877
2301,17185,1.0,7.0,255.0,105.71000000000001,0.96,277.6556342791342,224.39394933591552
2302,17188,5.0,285.0,388.0,358.136,2.29,370.4622933753488,818.6015072966926
2303,17189,2.0,176.0,394.0,171.385,1.07,264.9243221343181,269.3097855830162
2304,17190,2.0,241.0,301.0,446.44,1.34,437.4458813696808,561.3116580625997
2305,17191,7.0,370.0,395.0,354.16857142857145,3.05,364.0601856982343,1073.674629701466
2306,17193,1.0,351.0,394.0,565.74,0.67,487.8450477429712,303.76838192948145
2307,17198,1.0,6.0,28.0,249.65,3.35,343.4223542191048,1158.206038247423
2308,17200,1.0,265.0,309.0,191.65,0.82,316.9219390703047,243.36819009387176
2309,17201,2.0,144.0,324.0,209.29500000000002,1.26,288.7024476387176,347.77992477651276
2310,17204,3.0,173.0,204.0,1213.6000000000001,2.51,989.0500736095411,2410.973777737273
2311,17205,1.0,148.0,221.0,340.32,1.08,384.8498135560309,388.4621083345797
2312,17209,2.0,87.0,393.0,145.6,1.07,248.75130799211448,252.99543957869906
2313,17211,5.0,357.0,383.0,268.54,2.32,298.07488013041905,666.2371391956085
2314,17212,1.0,28.0,143.0,119.03999999999999,1.49,283.7461607262636,390.6554500453479
2315,17213,6.0,358.0,381.0,349.39500000000004,2.74,361.45193137334485,955.9314353934025
2316,17218,8.0,315.0,340.0,230.5275,3.92,255.3368439796281,970.5854225397968
2317,17220,3.0,271.0,345.0,312.8,1.64,343.8772248469333,542.3338575142226
2318,17221,1.0,16.0,264.0,241.3,0.94,339.60720824509656,271.69508139847034
2319,17222,4.0,221.0,355.0,264.15250000000003,2.04,300.3847086554888,589.6412552854096
2320,17223,1.0,7.0,32.0,292.84000000000003,3.21,363.1560254307717,1167.1587373655825
2321,17226,1.0,221.0,322.0,81.0,0.8,266.3655436183264,196.7057301938544
2322,17227,6.0,325.0,350.0,145.76833333333335,2.94,191.4950052571857,545.2651267159704
2323,17228,6.0,270.0,294.0,190.515,3.4,228.8427949406476,756.3358862567784
2324,17230,9.0,168.0,388.0,664.7044444444444,3.9,636.4261028585902,2380.462002222553
2325,17231,11.0,343.0,389.0,339.7609090909091,4.7,347.8113948379222,1585.0929209681426
2326,17233,1.0,276.0,381.0,190.62,0.69,316.45132824955874,202.20593937324904
2327,17235,6.0,181.0,210.0,206.24833333333333,4.45,241.9746161046777,1053.7728931474076
2328,17236,5.0,232.0,299.0,156.26799999999997,2.85,207.3668166026415,573.6199248543902
2329,17237,1.0,6.0,38.0,105.29,3.02,277.4637347211601,831.9291876314928
2330,17238,14.0,367.0,395.0,270.525,5.83,282.4037046021112,1597.591679641096
2331,17239,2.0,139.0,183.0,249.25,1.98,313.7632496574008,602.6917523213182
2332,17241,10.0,277.0,319.0,220.234,5.09,241.70215554934168,1195.4650687267717
2333,17242,2.0,228.0,341.0,656.49,1.21,569.1946353184835,656.4245590253701
2334,17243,40.0,369.0,395.0,291.92775,16.15,295.69046557478504,4646.768876574491
2335,17244,1.0,350.0,390.0,610.49,0.68,508.2914887413989,319.38477857600134
2336,17246,1.0,192.0,395.0,15.44,0.67,236.41093642599296,144.9068887577064
2337,17251,1.0,342.0,381.0,222.75,0.69,331.1316444345751,212.36872654190373
2338,17255,1.0,56.0,103.0,119.57,1.84,283.9883196922785,500.91167358074347
2339,17256,1.0,119.0,257.0,105.3,0.96,277.4683037582547,245.58076289722032
2340,17258,1.0,269.0,322.0,133.45000000000002,0.8,290.3301431796121,215.1567826110982
2341,17259,3.0,287.0,312.0,325.3666666666666,1.79,352.877748973025,606.6775445870297
2342,17262,5.0,358.0,381.0,266.95200000000006,2.33,296.791885217332,666.417515590535
2343,17266,1.0,141.0,297.0,90.41,0.85,270.66500752436446,212.2815420024455
2344,17268,6.0,286.0,388.0,135.75833333333333,2.7,183.14016225812162,476.6393571209796
2345,17270,1.0,263.0,389.0,214.78,0.68,327.4901218701624,205.19084667583638
2346,17281,5.0,299.0,330.0,137.07,2.63,191.85615140021997,487.94184289969536
2347,17282,1.0,92.0,205.0,279.85,1.14,357.22084624485944,379.7326512381245
2348,17284,1.0,56.0,102.0,911.12,1.85,645.6504509169815,1146.3006607227178
2349,17285,1.0,35.0,320.0,215.44,0.8,327.7916783184073,225.60406716620673
2350,17287,12.0,369.0,393.0,233.13666666666666,5.06,250.1864000837696,1227.2301033160431
2351,17288,1.0,4.0,51.0,839.65,2.68,612.9955428017273,1602.3248259191632
2352,17289,5.0,265.0,298.0,217.43800000000002,2.86,256.7879745582685,712.3768113869241
2353,17290,4.0,345.0,383.0,229.9375,1.91,274.0078798093924,503.52983370504694
2354,17292,1.0,107.0,236.0,130.4,1.02,288.93658686575276,274.2019014698091
2355,17293,7.0,342.0,393.0,254.8014285714286,3.06,279.11694984313635,826.8264538205779
2356,17298,2.0,267.0,298.0,168.56,1.35,263.1524095901364,340.554137084726
2357,17299,1.0,42.0,138.0,119.25,1.52,283.8421105052506,404.7934544776218
2358,17300,1.0,91.0,138.0,237.84,1.52,338.02632141035775,488.69245176282806
2359,17306,1.0,10.0,60.0,360.0,2.49,393.84167855824444,949.0753300537305
2360,17307,10.0,294.0,346.0,384.725,4.75,388.71817099862034,1792.9530792483968
2361,17308,1.0,59.0,109.0,666.72,1.78,533.9831843244513,907.028682213198
2362,17309,1.0,292.0,330.0,27.75,0.78,242.03542108947104,175.78857231526004
2363,17310,1.0,147.0,191.0,260.1,1.21,348.1969979829835,395.40841543324956
2364,17311,3.0,282.0,331.0,557.4166666666666,1.7,519.0770824048225,848.4030090853424
2365,17314,8.0,343.0,393.0,277.78875,3.46,296.4843691836931,993.480315610068
2366,17315,4.0,63.0,95.0,648.19,5.38,596.4446650483787,3208.34005250438
2367,17320,3.0,319.0,344.0,457.16333333333336,1.65,447.2734315782084,707.2069084732871
2368,17321,2.0,183.0,234.0,312.33,1.64,353.3286455111998,558.6884563839499
2369,17322,4.0,360.0,393.0,202.01,1.87,252.47817390264515,453.5979984595299
2370,17323,4.0,291.0,355.0,124.23,2.04,192.51646857897504,377.9613783986431
2371,17324,7.0,355.0,378.0,172.94285714285712,3.17,209.1407812658117,641.0394615179326
2372,17325,1.0,231.0,298.0,410.87,0.85,417.08437025858007,329.7478917411601
2373,17326,1.0,121.0,186.0,149.35,1.23,297.59491216005904,344.05401576258714
2374,17327,1.0,153.0,219.0,148.1,1.09,297.02378252323143,302.234256815141
2375,17329,1.0,5.0,393.0,201.9,0.67,321.6052020922909,162.66121964208736
2376,17330,1.0,103.0,304.0,9.95,0.83,233.90253506104617,177.90460971095573
2377,17332,4.0,128.0,313.0,142.35250000000002,2.27,206.48736089998573,451.31488767423156
2378,17335,1.0,301.0,341.0,353.23,0.76,390.74844044518625,275.89068481095
2379,17338,8.0,264.0,296.0,653.31,4.4,623.4281148323375,2667.298748156179
2380,17339,1.0,144.0,166.0,60.0,1.34,256.7705657196229,325.230564380771
2381,17340,7.0,297.0,320.0,1312.077142857143,3.65,1182.920941586699,4187.416961018878
2382,17341,1.0,174.0,197.0,513.6,1.18,464.02208833161876,515.3588748542905
2383,17342,3.0,290.0,326.0,304.98333333333335,1.72,338.27875559608844,560.1715187505213
2384,17343,4.0,360.0,393.0,217.25,1.87,264.22690608486084,474.7055711257716
2385,17345,3.0,363.0,395.0,245.67666666666665,1.46,295.8020114975674,414.63267637615127
2386,17346,11.0,227.0,257.0,224.7118181818182,6.64,243.9819696342083,1583.1997285077055
2387,17348,3.0,202.0,296.0,295.6933333333333,1.87,331.6250524821845,596.1071413244781
2388,17349,3.0,251.0,288.0,201.80000000000004,1.91,264.37657407800634,486.3737445263863
2389,17350,2.0,282.0,333.0,138.86,1.23,244.52380691325266,287.85309013049994
2390,17351,7.0,302.0,386.0,181.04714285714286,3.11,216.06866741682413,650.1995778306332
2391,17353,1.0,133.0,281.0,1160.0,0.89,759.364646127902,624.0892517519917
2392,17356,3.0,134.0,345.0,155.55666666666667,1.64,231.25607773814667,364.43519127995205
2393,17358,2.0,277.0,310.0,191.49,1.31,277.5346944177777,347.3397055345496
2394,17360,1.0,49.0,91.0,397.34000000000003,1.99,410.9024630695583,784.8558322673676
2395,17362,4.0,302.0,359.0,140.1775,2.02,204.81062254720888,398.2110120926348
2396,17363,1.0,7.0,59.0,197.64,2.51,319.65879228998244,775.9294174295364
2397,17364,15.0,356.0,389.0,475.9526666666667,6.31,472.0141570744384,2891.425289124263
2398,17365,6.0,290.0,333.0,495.08666666666664,3.07,483.0534300019138,1435.7832090348495
2399,17366,1.0,24.0,113.0,610.25,1.74,508.181831851128,830.2655034070492
2400,17368,4.0,349.0,381.0,177.0375,1.92,233.2265194131189,430.55833215383564
2401,17371,1.0,108.0,388.0,84.37,0.68,267.9053091192136,163.19062491675362
2402,17372,19.0,355.0,393.0,151.74894736842106,7.85,167.67889133057074,1278.5818879245776
2403,17373,2.0,231.0,306.0,178.44,1.32,269.34939930217723,340.81422915527673
2404,17376,1.0,118.0,179.0,109.19,1.27,279.2456591880622,332.6219892917635
2405,17377,50.0,372.0,394.0,263.329,20.17,267.0207350720078,5240.854394855575
2406,17380,2.0,100.0,191.0,150.89999999999998,1.92,252.07560409270314,468.3250593617406
2407,17381,9.0,180.0,205.0,1287.291111111111,6.57,1186.379509136349,7651.372957602059
2408,17382,5.0,134.0,226.0,123.096,3.58,180.56611933757603,629.3934146537645
2409,17388,6.0,309.0,386.0,200.50833333333333,2.71,237.18372711220738,620.1268249695754
2410,17389,20.0,361.0,392.0,1224.148,8.27,1179.1664664522661,9470.809873384324
2411,17393,1.0,78.0,145.0,186.55,1.47,314.59173015204806,437.3676097317225
2412,17396,6.0,70.0,98.0,202.15,7.54,238.55394362137793,1802.1475138966139
2413,17400,2.0,141.0,379.0,873.895,1.1,705.5566341389522,741.8537245100797
2414,17402,9.0,354.0,380.0,259.18111111111114,3.98,278.21261960842253,1071.512119775661
2415,17404,7.0,292.0,358.0,2264.035714285714,3.32,1996.6953858553916,6416.586522824384
2416,17406,9.0,367.0,390.0,255.32555555555558,3.89,274.8068674065268,1034.5826280669917
2417,17408,1.0,14.0,171.0,12.75,1.31,235.18186544753996,276.6180254510526
2418,17409,5.0,307.0,385.0,1224.404,2.31,1070.3473295026179,2381.3685416517687
2419,17411,1.0,350.0,393.0,302.04,0.67,367.3595395578228,229.2554741142414
2420,17412,9.0,365.0,394.0,301.5288888888889,3.85,315.61994919656416,1177.6309962507894
2421,17413,1.0,165.0,226.0,340.3,1.06,384.8406754818417,382.0867871128755
2422,17414,3.0,313.0,393.0,410.6133333333333,1.47,413.933293800789,582.7883703661765
2423,17416,7.0,332.0,382.0,1392.232857142857,3.14,1251.44143586612,3800.5731822616185
2424,17419,6.0,316.0,340.0,343.0416666666667,3.02,356.1491239287174,1039.8141095669878
2425,17420,2.0,28.0,58.0,137.425,4.02,243.62373806337627,988.1938164278267
2426,17421,2.0,349.0,392.0,464.305,1.07,448.65126813138215,458.35948470311405
2427,17422,4.0,153.0,191.0,327.0375,3.35,348.863647190832,1142.5840350105557
2428,17426,2.0,208.0,317.0,1259.275,1.28,947.2768664493049,1163.0272315316288
2429,17428,12.0,370.0,395.0,1105.8675,5.04,1044.2611540377186,5099.577623865299
2430,17429,1.0,33.0,86.0,303.54,2.05,368.0448951220159,725.2317164597112
2431,17430,2.0,114.0,136.0,129.305,2.45,238.53066554700266,571.2875172954339
2432,17432,4.0,351.0,393.0,302.695,1.87,330.0976686379721,593.0443030434824
2433,17436,2.0,324.0,389.0,120.63,1.08,233.08948277858627,239.73835269278874
2434,17438,3.0,197.0,298.0,256.86333333333334,1.86,303.81414915464006,543.0073926853299
2435,17442,7.0,281.0,319.0,264.88142857142856,3.66,287.7337601166324,1021.2620914050834
2436,17448,17.0,148.0,302.0,830.904705882353,8.81,804.2028220248602,5966.399183686933
2437,17449,5.0,343.0,387.0,426.32199999999995,2.3,425.5518973701563,942.5353556790598
2438,17450,4.0,71.0,95.0,3296.225,5.38,2637.8524094140885,14189.739976554312
2439,17454,5.0,231.0,350.0,174.302,2.5,221.9370497654955,536.4452311838282
2440,17456,1.0,91.0,113.0,249.86,1.74,343.5183039980919,572.464260488236
2441,17457,8.0,353.0,389.0,486.46625,3.49,478.16730585530627,1616.7488226732821
2442,17460,11.0,314.0,343.0,124.2781818181818,5.23,153.34268989409173,779.7305794911962
2443,17463,1.0,29.0,246.0,211.9,0.99,326.1742391869116,285.1780180828147
2444,17464,1.0,97.0,276.0,384.69,0.9,405.122631144863,335.00868322698597
2445,17465,5.0,311.0,393.0,426.884,2.27,426.00595476383074,930.8519083486683
2446,17469,8.0,323.0,380.0,355.24625000000003,3.56,363.9219514205969,1255.9337654501742
2447,17470,6.0,141.0,165.0,227.14,5.33,259.4118383812791,1361.3899562051713
2448,17473,1.0,48.0,113.0,308.9,1.74,370.4938990047326,611.9793096935516
2449,17476,1.0,342.0,394.0,229.5,0.67,334.2157444734441,208.02349370925853
2450,17477,1.0,35.0,304.0,412.58,0.83,417.86567560176024,302.2380013835625
2451,17478,1.0,225.0,290.0,566.6,0.87,488.2379849331086,394.98178666588115
2452,17482,1.0,91.0,235.0,525.35,1.03,469.39070691779807,445.118981083807
2453,17484,1.0,48.0,281.0,75.72,0.89,263.95309203236667,208.77178369632915
2454,17490,1.0,181.0,226.0,305.04,1.06,368.730250686209,366.6341862217855
2455,17491,6.0,223.0,247.0,334.95,3.92,349.3954171753947,1334.819956636567
2456,17492,1.0,40.0,175.0,393.25,1.29,409.0337268978584,484.18194832424297
2457,17496,2.0,131.0,351.0,393.59000000000003,1.18,404.29700421569737,454.46970868275093
2458,17497,1.0,220.0,267.0,82.65,0.93,267.1194347389388,231.7992693436367
2459,17504,8.0,289.0,326.0,779.9175,4.06,733.6576431938105,2891.3730032081075
2460,17505,1.0,55.0,262.0,365.47,0.94,396.340941849002,336.0041971207193
2461,17508,6.0,351.0,389.0,596.8283333333334,2.69,567.972076501725,1475.0018192312193
2462,17511,24.0,370.0,394.0,3393.0220833333333,9.82,3252.835146181196,31054.38459814542
2463,17512,6.0,277.0,386.0,279.6566666666667,2.71,303.2448558472313,792.7899675782926
2464,17513,1.0,71.0,136.0,258.6,1.54,347.5116424187904,505.8488866474107
2465,17515,4.0,156.0,207.0,203.755,3.15,253.82341915579255,780.4170599237364
2466,17518,1.0,196.0,278.0,175.87,0.9,309.71199853499314,259.17102774619036
2467,17519,9.0,370.0,395.0,328.5566666666667,3.85,339.4945665772884,1263.8958635193499
2468,17521,1.0,40.0,91.0,309.75,1.99,370.88226715777535,706.6168618595735
2469,17525,1.0,31.0,85.0,306.90000000000003,2.07,369.5800915858085,733.0991179792745
2470,17526,7.0,357.0,379.0,320.1457142857143,3.16,334.9760086186447,1024.3699737456939
2471,17529,1.0,87.0,354.0,381.98,0.73,403.8844220922208,265.30223191265674
2472,17530,2.0,368.0,390.0,246.415,1.08,311.98506485642554,320.1764366794665
2473,17531,1.0,91.0,275.0,409.98,0.91,416.6777259571588,344.9176334433984
2474,17534,3.0,201.0,309.0,314.42333333333335,1.8,345.0398920218422,598.0180813397977
2475,17536,1.0,262.0,339.0,253.55,0.76,345.2042786860069,244.44246499400543
2476,17539,3.0,109.0,383.0,288.34,1.5,326.35843279460937,469.06892429538794
2477,17540,3.0,216.0,256.0,230.18333333333337,2.1,284.70534408693766,577.7599299178331
2478,17545,1.0,187.0,234.0,462.78000000000003,1.03,440.80224181675624,426.1147800932821
2479,17547,1.0,290.0,322.0,323.3,0.8,377.07331242098644,279.76048939219805
2480,17548,2.0,18.0,53.0,222.03000000000003,4.2,296.6901666653208,1259.3737537148572
2481,17550,4.0,273.0,327.0,494.73,2.18,478.1401741899263,1007.6332369060959
2482,17552,6.0,255.0,284.0,289.82666666666665,3.5,311.73324279033636,1060.730840501647
2483,17553,2.0,138.0,267.0,727.0,1.48,613.4203179699002,870.146476395673
2484,17555,2.0,161.0,243.0,208.91500000000002,1.59,288.4641018805622,442.28729852470497
2485,17560,3.0,265.0,317.0,272.55,1.76,315.04928616720974,534.3367399681815
2486,17561,2.0,343.0,390.0,181.225,1.08,271.0962228191847,278.20755949737355
2487,17563,1.0,33.0,268.0,32.550000000000004,0.93,244.228558894889,198.41821478981507
2488,17567,1.0,69.0,98.0,517.95,1.9,466.00961946777875,851.8223087572497
2489,17572,6.0,351.0,381.0,72.325,2.74,130.19555277687314,344.32659912622563
2490,17576,21.0,371.0,393.0,243.47238095238095,8.65,253.05283917306502,2126.274114548526
2491,17577,1.0,23.0,325.0,236.35,0.79,337.34553488325923,223.4534704896613
2492,17578,3.0,55.0,186.0,249.14666666666668,2.69,298.2873021116951,780.8362914874587
2493,17580,1.0,46.0,79.0,172.14000000000001,2.15,308.00774769869963,642.1307519223908
2494,17581,10.0,364.0,393.0,731.051,4.26,698.2516322000653,2882.4435910314755
2495,17582,3.0,177.0,280.0,323.96,1.95,351.87026324856595,662.7317316080699
2496,17584,3.0,216.0,340.0,1201.6899999999998,1.66,980.5198686486588,1565.8265359456536
2497,17585,2.0,33.0,135.0,306.41499999999996,2.46,349.6186056178069,841.1524118934274
2498,17588,3.0,241.0,294.0,432.2833333333333,1.88,429.45382625270474,776.4474759215269
2499,17589,11.0,257.0,299.0,1002.4236363636363,5.87,945.8508016075069,5408.18586406814
2500,17591,1.0,324.0,348.0,406.6,0.75,415.13339141917703,288.2330760758149
2501,17593,5.0,326.0,392.0,665.09,2.27,618.4600393147228,1354.430810833816
2502,17594,1.0,155.0,261.0,893.0,0.95,637.3713557015288,560.2485441421634
2503,17596,6.0,356.0,381.0,269.23,2.74,294.5422421605605,778.9746050941293
2504,17597,3.0,165.0,240.0,374.6333333333334,2.21,388.1636233983927,830.4550686893544
2505,17602,6.0,147.0,276.0,322.92833333333334,3.58,339.36153729656536,1182.0059886587558
2506,17603,2.0,112.0,386.0,554.455,1.09,505.19566312535767,522.4510055700213
2507,17604,3.0,259.0,338.0,159.83,1.67,234.31673342240387,376.1326631306963
2508,17608,1.0,158.0,264.0,140.19,0.94,293.40967418138644,255.5119743897305
2509,17609,3.0,207.0,266.0,135.61666666666665,2.04,216.97460948289978,426.55977367943774
2510,17610,4.0,193.0,390.0,287.86,1.88,318.6611567007563,576.05736769494
2511,17611,11.0,317.0,395.0,352.7518181818182,4.64,359.5354216261792,1616.5411349254418
2512,17612,10.0,343.0,379.0,311.30100000000004,4.4,323.09449603556567,1376.8349258689066
2513,17615,2.0,98.0,142.0,140.45,2.38,245.52109574342924,570.0304110779766
2514,17616,1.0,84.0,108.0,326.4,1.79,378.4897139203189,649.9227485938201
2515,17618,7.0,301.0,341.0,380.75857142857143,3.46,386.7904421637365,1296.4678056370758
2516,17621,2.0,27.0,88.0,256.7,3.23,318.43608096860567,1019.3359899754146
2517,17622,1.0,1.0,255.0,393.33,0.96,409.0702791946153,323.88507158998266
2518,17623,5.0,316.0,382.0,331.91400000000004,2.32,349.2767186833029,782.443314564821
2519,17624,1.0,282.0,376.0,408.32,0.7,415.91926579945175,269.03241446524635
2520,17625,3.0,278.0,381.0,1115.2266666666667,1.51,918.5929202914457,1328.9067450158072
2521,17629,1.0,33.0,78.0,301.45,2.17,367.0899663692402,768.425256257292
2522,17631,3.0,356.0,387.0,135.55333333333334,1.49,216.92924875122984,309.5856597026556
2523,17633,2.0,10.0,46.0,184.075,4.47,272.8838160053503,1239.0033309254973
2524,17635,2.0,166.0,247.0,363.39,1.57,385.3547886991354,583.0082785640627
2525,17638,1.0,74.0,378.0,234.0,0.69,336.2718111660234,205.7401618083293
2526,17639,2.0,96.0,140.0,162.945,2.4,259.63053740055045,608.9880450347521
2527,17640,4.0,247.0,283.0,518.3249999999999,2.46,496.32989438936056,1182.373607463263
2528,17642,2.0,305.0,391.0,415.59000000000003,1.08,418.09596916153725,428.0792886397745
2529,17643,1.0,132.0,162.0,101.55,1.36,275.75491484777194,355.44309562216745
2530,17644,8.0,267.0,318.0,313.62875,4.14,327.6880995825651,1319.1465938916892
2531,17646,9.0,358.0,380.0,300.65555555555557,3.98,314.8485021560195,1212.6150047741326
2532,17649,1.0,3.0,129.0,14.85,1.59,236.14136323741033,342.3591949829293
2533,17651,4.0,28.0,183.0,361.4175,3.46,375.36767687748386,1264.2800770071512
2534,17655,2.0,50.0,73.0,349.94999999999993,3.58,376.9248755685859,1349.0113183302997
2535,17659,2.0,14.0,43.0,135.15,4.59,242.19679964284057,1133.6236656619478
2536,17662,1.0,61.0,379.0,59.92,0.69,256.7340134228659,154.83183828818792
2537,17663,9.0,228.0,302.0,313.9688888888889,4.82,326.608652842796,1533.0101381087295
2538,17664,1.0,146.0,277.0,252.74,0.9,344.83418668134266,287.6369781537173
2539,17666,2.0,50.0,184.0,504.11999999999995,1.98,473.6242585549554,905.2004002844437
2540,17667,3.0,219.0,311.0,480.16333333333324,1.79,463.74653939519317,799.3941036229725
2541,17669,2.0,155.0,274.0,614.87,1.45,543.0895025436719,754.0134878507861
2542,17671,1.0,10.0,32.0,394.18,3.21,409.4586473476581,1317.5411477173418
2543,17672,3.0,265.0,339.0,828.5233333333334,1.67,713.2496628354043,1142.029684234809
2544,17673,5.0,255.0,287.0,402.12399999999997,2.95,406.00157564038255,1162.6099286317567
2545,17675,33.0,362.0,386.0,532.0187878787879,13.64,528.2046020312597,7010.86077794028
2546,17676,4.0,253.0,276.0,252.215,2.51,291.1819205698457,708.3662860398547
2547,17677,18.0,357.0,380.0,1072.1683333333333,7.67,1031.9128655189047,7691.154516930052
2548,17679,3.0,215.0,393.0,373.5,1.47,387.3519050421934,545.2271612018604
2549,17680,1.0,128.0,168.0,87.0,1.33,269.1069658750988,337.18902507216666
2550,17681,3.0,96.0,350.0,128.06666666666666,1.62,211.56713278645475,328.88222532039686
2551,17682,5.0,273.0,298.0,321.79,2.86,341.09722214672007,946.2724102231539
2552,17683,2.0,169.0,211.0,156.41,1.78,255.5316175859567,439.0668440052512
2553,17685,5.0,294.0,323.0,422.948,2.68,422.82593714549904,1095.3055685464547
2554,17686,1.0,110.0,190.0,1262.48,1.21,806.1881382735753,914.8168116038551
2555,17689,1.0,86.0,131.0,151.07999999999998,1.58,298.3853555774284,447.68890835253023
2556,17690,6.0,308.0,331.0,399.25,3.08,403.0633896868652,1204.2641429262446
2557,17691,2.0,178.0,203.0,158.5,1.83,256.84251925581145,455.0479794833702
2558,17692,6.0,144.0,197.0,315.21,4.67,332.91943307933826,1524.6950959540998
2559,17694,1.0,51.0,219.0,801.98,1.09,595.7839800662911,589.2585334142753
2560,17695,2.0,286.0,337.0,338.40000000000003,1.22,369.68041897202005,430.74045140266344
2561,17696,16.0,347.0,386.0,310.3975,6.76,318.13674768357623,2087.6569245275514
2562,17699,1.0,85.0,218.0,259.3,1.09,347.83147501541384,350.71413208369444
2563,17700,8.0,357.0,395.0,431.07500000000005,3.45,429.941479084756,1434.2819393256993
2564,17702,1.0,17.0,57.0,490.49,2.55,453.46304360595025,1127.1282342016962
2565,17705,1.0,121.0,233.0,171.68,1.03,307.79757199234706,296.13622690131086
2566,17706,11.0,323.0,346.0,724.3109090909091,5.19,694.8598169209622,3506.8314833829318
2567,17707,5.0,356.0,389.0,81.18,2.29,146.70087073747698,323.4580220648634
2568,17708,1.0,21.0,80.0,314.3,2.14,372.9611790358278,764.9435792246062
2569,17709,3.0,133.0,260.0,94.03000000000002,2.07,187.18932062424713,374.92787348481767
2570,17713,3.0,166.0,205.0,298.3866666666667,2.5,333.55407728162277,809.9489733948101
